date,population,state,active,date_us,attribute,value
20/06/2020 0:00,428060,Australian Capital Territory,0,2020-06-20,vaccines_1,0
20/06/2020 0:00,428060,Australian Capital Territory,0,2020-06-20,vaccines_2,0
20/06/2020 0:00,245562,Northern Territory,0,2020-06-20,vaccines_1,0
20/06/2020 0:00,245562,Northern Territory,0,2020-06-20,vaccines_2,0
20/06/2020 0:00,1756494,South Australia,0,2020-06-20,vaccines_1,0
20/06/2020 0:00,1756494,South Australia,0,2020-06-20,vaccines_2,0
20/06/2020 0:00,535500,Tasmania,0,2020-06-20,vaccines_1,0
20/06/2020 0:00,535500,Tasmania,0,2020-06-20,vaccines_2,0
20/06/2020 0:00,2630557,Western Australia,2,2020-06-20,vaccines_1,0
20/06/2020 0:00,2630557,Western Australia,2,2020-06-20,vaccines_2,0
20/06/2020 0:00,5115451,Queensland,7,2020-06-20,vaccines_1,0
20/06/2020 0:00,5115451,Queensland,7,2020-06-20,vaccines_2,0
20/06/2020 0:00,6629870,Victoria,112,2020-06-20,vaccines_1,0
20/06/2020 0:00,6629870,Victoria,112,2020-06-20,vaccines_2,0
20/06/2020 0:00,8117976,New South Wales,513,2020-06-20,vaccines_1,0
20/06/2020 0:00,8117976,New South Wales,513,2020-06-20,vaccines_2,0
20/06/2020 0:00,25459470,NA,634,2020-06-20,vaccines_1,0
20/06/2020 0:00,25459470,NA,634,2020-06-20,vaccines_2,0
19/06/2020 0:00,428060,Australian Capital Territory,0,2020-06-19,vaccines_1,0
19/06/2020 0:00,428060,Australian Capital Territory,0,2020-06-19,vaccines_2,0
19/06/2020 0:00,245562,Northern Territory,0,2020-06-19,vaccines_1,0
19/06/2020 0:00,245562,Northern Territory,0,2020-06-19,vaccines_2,0
19/06/2020 0:00,1756494,South Australia,0,2020-06-19,vaccines_1,0
19/06/2020 0:00,1756494,South Australia,0,2020-06-19,vaccines_2,0
19/06/2020 0:00,535500,Tasmania,0,2020-06-19,vaccines_1,0
19/06/2020 0:00,535500,Tasmania,0,2020-06-19,vaccines_2,0
19/06/2020 0:00,2630557,Western Australia,2,2020-06-19,vaccines_1,0
19/06/2020 0:00,2630557,Western Australia,2,2020-06-19,vaccines_2,0
19/06/2020 0:00,5115451,Queensland,7,2020-06-19,vaccines_1,0
19/06/2020 0:00,5115451,Queensland,7,2020-06-19,vaccines_2,0
19/06/2020 0:00,6629870,Victoria,93,2020-06-19,vaccines_1,0
19/06/2020 0:00,6629870,Victoria,93,2020-06-19,vaccines_2,0
19/06/2020 0:00,8117976,New South Wales,513,2020-06-19,vaccines_1,0
19/06/2020 0:00,8117976,New South Wales,513,2020-06-19,vaccines_2,0
19/06/2020 0:00,25459470,NA,615,2020-06-19,vaccines_1,0
19/06/2020 0:00,25459470,NA,615,2020-06-19,vaccines_2,0
18/06/2020 0:00,428060,Australian Capital Territory,0,2020-06-18,vaccines_1,0
18/06/2020 0:00,428060,Australian Capital Territory,0,2020-06-18,vaccines_2,0
18/06/2020 0:00,245562,Northern Territory,0,2020-06-18,vaccines_1,0
18/06/2020 0:00,245562,Northern Territory,0,2020-06-18,vaccines_2,0
18/06/2020 0:00,1756494,South Australia,0,2020-06-18,vaccines_1,0
18/06/2020 0:00,1756494,South Australia,0,2020-06-18,vaccines_2,0
18/06/2020 0:00,535500,Tasmania,0,2020-06-18,vaccines_1,0
18/06/2020 0:00,535500,Tasmania,0,2020-06-18,vaccines_2,0
18/06/2020 0:00,2630557,Western Australia,2,2020-06-18,vaccines_1,0
18/06/2020 0:00,2630557,Western Australia,2,2020-06-18,vaccines_2,0
18/06/2020 0:00,5115451,Queensland,8,2020-06-18,vaccines_1,0
18/06/2020 0:00,5115451,Queensland,8,2020-06-18,vaccines_2,0
18/06/2020 0:00,6629870,Victoria,90,2020-06-18,vaccines_1,0
18/06/2020 0:00,6629870,Victoria,90,2020-06-18,vaccines_2,0
18/06/2020 0:00,8117976,New South Wales,507,2020-06-18,vaccines_1,0
18/06/2020 0:00,8117976,New South Wales,507,2020-06-18,vaccines_2,0
18/06/2020 0:00,25459470,NA,607,2020-06-18,vaccines_1,0
18/06/2020 0:00,25459470,NA,607,2020-06-18,vaccines_2,0
17/06/2020 0:00,428060,Australian Capital Territory,0,2020-06-17,vaccines_1,0
17/06/2020 0:00,428060,Australian Capital Territory,0,2020-06-17,vaccines_2,0
17/06/2020 0:00,245562,Northern Territory,0,2020-06-17,vaccines_1,0
17/06/2020 0:00,245562,Northern Territory,0,2020-06-17,vaccines_2,0
17/06/2020 0:00,1756494,South Australia,0,2020-06-17,vaccines_1,0
17/06/2020 0:00,1756494,South Australia,0,2020-06-17,vaccines_2,0
17/06/2020 0:00,535500,Tasmania,0,2020-06-17,vaccines_1,0
17/06/2020 0:00,535500,Tasmania,0,2020-06-17,vaccines_2,0
17/06/2020 0:00,2630557,Western Australia,1,2020-06-17,vaccines_1,0
17/06/2020 0:00,2630557,Western Australia,1,2020-06-17,vaccines_2,0
17/06/2020 0:00,5115451,Queensland,8,2020-06-17,vaccines_1,0
17/06/2020 0:00,5115451,Queensland,8,2020-06-17,vaccines_2,0
17/06/2020 0:00,6629870,Victoria,72,2020-06-17,vaccines_1,0
17/06/2020 0:00,6629870,Victoria,72,2020-06-17,vaccines_2,0
17/06/2020 0:00,8117976,New South Wales,505,2020-06-17,vaccines_1,0
17/06/2020 0:00,8117976,New South Wales,505,2020-06-17,vaccines_2,0
17/06/2020 0:00,25459470,NA,586,2020-06-17,vaccines_1,0
17/06/2020 0:00,25459470,NA,586,2020-06-17,vaccines_2,0
16/06/2020 0:00,245562,Northern Territory,0,2020-06-16,vaccines_1,0
16/06/2020 0:00,245562,Northern Territory,0,2020-06-16,vaccines_2,0
16/06/2020 0:00,1756494,South Australia,0,2020-06-16,vaccines_1,0
16/06/2020 0:00,1756494,South Australia,0,2020-06-16,vaccines_2,0
16/06/2020 0:00,428060,Australian Capital Territory,1,2020-06-16,vaccines_1,0
16/06/2020 0:00,428060,Australian Capital Territory,1,2020-06-16,vaccines_2,0
16/06/2020 0:00,535500,Tasmania,2,2020-06-16,vaccines_1,0
16/06/2020 0:00,535500,Tasmania,2,2020-06-16,vaccines_2,0
16/06/2020 0:00,2630557,Western Australia,2,2020-06-16,vaccines_1,0
16/06/2020 0:00,2630557,Western Australia,2,2020-06-16,vaccines_2,0
16/06/2020 0:00,5115451,Queensland,8,2020-06-16,vaccines_1,0
16/06/2020 0:00,5115451,Queensland,8,2020-06-16,vaccines_2,0
16/06/2020 0:00,6629870,Victoria,58,2020-06-16,vaccines_1,0
16/06/2020 0:00,6629870,Victoria,58,2020-06-16,vaccines_2,0
16/06/2020 0:00,8117976,New South Wales,506,2020-06-16,vaccines_1,0
16/06/2020 0:00,8117976,New South Wales,506,2020-06-16,vaccines_2,0
16/06/2020 0:00,25459470,NA,577,2020-06-16,vaccines_1,0
16/06/2020 0:00,25459470,NA,577,2020-06-16,vaccines_2,0
15/06/2020 0:00,245562,Northern Territory,0,2020-06-15,vaccines_1,0
15/06/2020 0:00,245562,Northern Territory,0,2020-06-15,vaccines_2,0
15/06/2020 0:00,1756494,South Australia,0,2020-06-15,vaccines_1,0
15/06/2020 0:00,1756494,South Australia,0,2020-06-15,vaccines_2,0
15/06/2020 0:00,428060,Australian Capital Territory,1,2020-06-15,vaccines_1,0
15/06/2020 0:00,428060,Australian Capital Territory,1,2020-06-15,vaccines_2,0
15/06/2020 0:00,535500,Tasmania,2,2020-06-15,vaccines_1,0
15/06/2020 0:00,535500,Tasmania,2,2020-06-15,vaccines_2,0
15/06/2020 0:00,2630557,Western Australia,2,2020-06-15,vaccines_1,0
15/06/2020 0:00,2630557,Western Australia,2,2020-06-15,vaccines_2,0
15/06/2020 0:00,5115451,Queensland,8,2020-06-15,vaccines_1,0
15/06/2020 0:00,5115451,Queensland,8,2020-06-15,vaccines_2,0
15/06/2020 0:00,6629870,Victoria,52,2020-06-15,vaccines_1,0
15/06/2020 0:00,6629870,Victoria,52,2020-06-15,vaccines_2,0
15/06/2020 0:00,8117976,New South Wales,505,2020-06-15,vaccines_1,0
15/06/2020 0:00,8117976,New South Wales,505,2020-06-15,vaccines_2,0
15/06/2020 0:00,25459470,NA,570,2020-06-15,vaccines_1,0
15/06/2020 0:00,25459470,NA,570,2020-06-15,vaccines_2,0
14/06/2020 0:00,245562,Northern Territory,0,2020-06-14,vaccines_1,0
14/06/2020 0:00,245562,Northern Territory,0,2020-06-14,vaccines_2,0
14/06/2020 0:00,1756494,South Australia,0,2020-06-14,vaccines_1,0
14/06/2020 0:00,1756494,South Australia,0,2020-06-14,vaccines_2,0
14/06/2020 0:00,428060,Australian Capital Territory,1,2020-06-14,vaccines_1,0
14/06/2020 0:00,428060,Australian Capital Territory,1,2020-06-14,vaccines_2,0
14/06/2020 0:00,535500,Tasmania,2,2020-06-14,vaccines_1,0
14/06/2020 0:00,535500,Tasmania,2,2020-06-14,vaccines_2,0
14/06/2020 0:00,5115451,Queensland,8,2020-06-14,vaccines_1,0
14/06/2020 0:00,5115451,Queensland,8,2020-06-14,vaccines_2,0
14/06/2020 0:00,2630557,Western Australia,11,2020-06-14,vaccines_1,0
14/06/2020 0:00,2630557,Western Australia,11,2020-06-14,vaccines_2,0
14/06/2020 0:00,6629870,Victoria,44,2020-06-14,vaccines_1,0
14/06/2020 0:00,6629870,Victoria,44,2020-06-14,vaccines_2,0
14/06/2020 0:00,8117976,New South Wales,502,2020-06-14,vaccines_1,0
14/06/2020 0:00,8117976,New South Wales,502,2020-06-14,vaccines_2,0
14/06/2020 0:00,25459470,NA,568,2020-06-14,vaccines_1,0
14/06/2020 0:00,25459470,NA,568,2020-06-14,vaccines_2,0
13/06/2020 0:00,245562,Northern Territory,0,2020-06-13,vaccines_1,0
13/06/2020 0:00,245562,Northern Territory,0,2020-06-13,vaccines_2,0
13/06/2020 0:00,1756494,South Australia,0,2020-06-13,vaccines_1,0
13/06/2020 0:00,1756494,South Australia,0,2020-06-13,vaccines_2,0
13/06/2020 0:00,428060,Australian Capital Territory,1,2020-06-13,vaccines_1,0
13/06/2020 0:00,428060,Australian Capital Territory,1,2020-06-13,vaccines_2,0
13/06/2020 0:00,535500,Tasmania,2,2020-06-13,vaccines_1,0
13/06/2020 0:00,535500,Tasmania,2,2020-06-13,vaccines_2,0
13/06/2020 0:00,5115451,Queensland,8,2020-06-13,vaccines_1,0
13/06/2020 0:00,5115451,Queensland,8,2020-06-13,vaccines_2,0
13/06/2020 0:00,2630557,Western Australia,18,2020-06-13,vaccines_1,0
13/06/2020 0:00,2630557,Western Australia,18,2020-06-13,vaccines_2,0
13/06/2020 0:00,6629870,Victoria,51,2020-06-13,vaccines_1,0
13/06/2020 0:00,6629870,Victoria,51,2020-06-13,vaccines_2,0
13/06/2020 0:00,8117976,New South Wales,496,2020-06-13,vaccines_1,0
13/06/2020 0:00,8117976,New South Wales,496,2020-06-13,vaccines_2,0
13/06/2020 0:00,25459470,NA,576,2020-06-13,vaccines_1,0
13/06/2020 0:00,25459470,NA,576,2020-06-13,vaccines_2,0
12/06/2020 0:00,245562,Northern Territory,0,2020-06-12,vaccines_1,0
12/06/2020 0:00,245562,Northern Territory,0,2020-06-12,vaccines_2,0
12/06/2020 0:00,1756494,South Australia,0,2020-06-12,vaccines_1,0
12/06/2020 0:00,1756494,South Australia,0,2020-06-12,vaccines_2,0
12/06/2020 0:00,428060,Australian Capital Territory,1,2020-06-12,vaccines_1,0
12/06/2020 0:00,428060,Australian Capital Territory,1,2020-06-12,vaccines_2,0
12/06/2020 0:00,535500,Tasmania,2,2020-06-12,vaccines_1,0
12/06/2020 0:00,535500,Tasmania,2,2020-06-12,vaccines_2,0
12/06/2020 0:00,5115451,Queensland,7,2020-06-12,vaccines_1,0
12/06/2020 0:00,5115451,Queensland,7,2020-06-12,vaccines_2,0
12/06/2020 0:00,2630557,Western Australia,18,2020-06-12,vaccines_1,0
12/06/2020 0:00,2630557,Western Australia,18,2020-06-12,vaccines_2,0
12/06/2020 0:00,6629870,Victoria,52,2020-06-12,vaccines_1,0
12/06/2020 0:00,6629870,Victoria,52,2020-06-12,vaccines_2,0
12/06/2020 0:00,8117976,New South Wales,512,2020-06-12,vaccines_1,0
12/06/2020 0:00,8117976,New South Wales,512,2020-06-12,vaccines_2,0
12/06/2020 0:00,25459470,NA,592,2020-06-12,vaccines_1,0
12/06/2020 0:00,25459470,NA,592,2020-06-12,vaccines_2,0
11/06/2020 0:00,245562,Northern Territory,0,2020-06-11,vaccines_1,0
11/06/2020 0:00,245562,Northern Territory,0,2020-06-11,vaccines_2,0
11/06/2020 0:00,1756494,South Australia,0,2020-06-11,vaccines_1,0
11/06/2020 0:00,1756494,South Australia,0,2020-06-11,vaccines_2,0
11/06/2020 0:00,428060,Australian Capital Territory,1,2020-06-11,vaccines_1,0
11/06/2020 0:00,428060,Australian Capital Territory,1,2020-06-11,vaccines_2,0
11/06/2020 0:00,535500,Tasmania,4,2020-06-11,vaccines_1,0
11/06/2020 0:00,535500,Tasmania,4,2020-06-11,vaccines_2,0
11/06/2020 0:00,5115451,Queensland,6,2020-06-11,vaccines_1,0
11/06/2020 0:00,5115451,Queensland,6,2020-06-11,vaccines_2,0
11/06/2020 0:00,2630557,Western Australia,21,2020-06-11,vaccines_1,0
11/06/2020 0:00,2630557,Western Australia,21,2020-06-11,vaccines_2,0
11/06/2020 0:00,6629870,Victoria,59,2020-06-11,vaccines_1,0
11/06/2020 0:00,6629870,Victoria,59,2020-06-11,vaccines_2,0
11/06/2020 0:00,8117976,New South Wales,519,2020-06-11,vaccines_1,0
11/06/2020 0:00,8117976,New South Wales,519,2020-06-11,vaccines_2,0
11/06/2020 0:00,25459470,NA,610,2020-06-11,vaccines_1,0
11/06/2020 0:00,25459470,NA,610,2020-06-11,vaccines_2,0
10/06/2020 0:00,245562,Northern Territory,0,2020-06-10,vaccines_1,0
10/06/2020 0:00,245562,Northern Territory,0,2020-06-10,vaccines_2,0
10/06/2020 0:00,1756494,South Australia,0,2020-06-10,vaccines_1,0
10/06/2020 0:00,1756494,South Australia,0,2020-06-10,vaccines_2,0
10/06/2020 0:00,428060,Australian Capital Territory,1,2020-06-10,vaccines_1,0
10/06/2020 0:00,428060,Australian Capital Territory,1,2020-06-10,vaccines_2,0
10/06/2020 0:00,535500,Tasmania,4,2020-06-10,vaccines_1,0
10/06/2020 0:00,535500,Tasmania,4,2020-06-10,vaccines_2,0
10/06/2020 0:00,5115451,Queensland,5,2020-06-10,vaccines_1,0
10/06/2020 0:00,5115451,Queensland,5,2020-06-10,vaccines_2,0
10/06/2020 0:00,2630557,Western Australia,28,2020-06-10,vaccines_1,0
10/06/2020 0:00,2630557,Western Australia,28,2020-06-10,vaccines_2,0
10/06/2020 0:00,6629870,Victoria,56,2020-06-10,vaccines_1,0
10/06/2020 0:00,6629870,Victoria,56,2020-06-10,vaccines_2,0
10/06/2020 0:00,8117976,New South Wales,522,2020-06-10,vaccines_1,0
10/06/2020 0:00,8117976,New South Wales,522,2020-06-10,vaccines_2,0
10/06/2020 0:00,25459470,NA,616,2020-06-10,vaccines_1,0
10/06/2020 0:00,25459470,NA,616,2020-06-10,vaccines_2,0
9/06/2020 0:00,245562,Northern Territory,0,2020-06-09,vaccines_1,0
9/06/2020 0:00,245562,Northern Territory,0,2020-06-09,vaccines_2,0
9/06/2020 0:00,1756494,South Australia,0,2020-06-09,vaccines_1,0
9/06/2020 0:00,1756494,South Australia,0,2020-06-09,vaccines_2,0
9/06/2020 0:00,428060,Australian Capital Territory,1,2020-06-09,vaccines_1,0
9/06/2020 0:00,428060,Australian Capital Territory,1,2020-06-09,vaccines_2,0
9/06/2020 0:00,535500,Tasmania,4,2020-06-09,vaccines_1,0
9/06/2020 0:00,535500,Tasmania,4,2020-06-09,vaccines_2,0
9/06/2020 0:00,5115451,Queensland,5,2020-06-09,vaccines_1,0
9/06/2020 0:00,5115451,Queensland,5,2020-06-09,vaccines_2,0
9/06/2020 0:00,2630557,Western Australia,30,2020-06-09,vaccines_1,0
9/06/2020 0:00,2630557,Western Australia,30,2020-06-09,vaccines_2,0
9/06/2020 0:00,6629870,Victoria,66,2020-06-09,vaccines_1,0
9/06/2020 0:00,6629870,Victoria,66,2020-06-09,vaccines_2,0
9/06/2020 0:00,8117976,New South Wales,525,2020-06-09,vaccines_1,0
9/06/2020 0:00,8117976,New South Wales,525,2020-06-09,vaccines_2,0
9/06/2020 0:00,25459470,NA,631,2020-06-09,vaccines_1,0
9/06/2020 0:00,25459470,NA,631,2020-06-09,vaccines_2,0
8/06/2020 0:00,245562,Northern Territory,0,2020-06-08,vaccines_1,0
8/06/2020 0:00,245562,Northern Territory,0,2020-06-08,vaccines_2,0
8/06/2020 0:00,1756494,South Australia,0,2020-06-08,vaccines_1,0
8/06/2020 0:00,1756494,South Australia,0,2020-06-08,vaccines_2,0
8/06/2020 0:00,428060,Australian Capital Territory,1,2020-06-08,vaccines_1,0
8/06/2020 0:00,428060,Australian Capital Territory,1,2020-06-08,vaccines_2,0
8/06/2020 0:00,535500,Tasmania,4,2020-06-08,vaccines_1,0
8/06/2020 0:00,535500,Tasmania,4,2020-06-08,vaccines_2,0
8/06/2020 0:00,5115451,Queensland,6,2020-06-08,vaccines_1,0
8/06/2020 0:00,5115451,Queensland,6,2020-06-08,vaccines_2,0
8/06/2020 0:00,2630557,Western Australia,31,2020-06-08,vaccines_1,0
8/06/2020 0:00,2630557,Western Australia,31,2020-06-08,vaccines_2,0
8/06/2020 0:00,6629870,Victoria,73,2020-06-08,vaccines_1,0
8/06/2020 0:00,6629870,Victoria,73,2020-06-08,vaccines_2,0
8/06/2020 0:00,8117976,New South Wales,528,2020-06-08,vaccines_1,0
8/06/2020 0:00,8117976,New South Wales,528,2020-06-08,vaccines_2,0
8/06/2020 0:00,25459470,NA,643,2020-06-08,vaccines_1,0
8/06/2020 0:00,25459470,NA,643,2020-06-08,vaccines_2,0
7/06/2020 0:00,245562,Northern Territory,0,2020-06-07,vaccines_1,0
7/06/2020 0:00,245562,Northern Territory,0,2020-06-07,vaccines_2,0
7/06/2020 0:00,1756494,South Australia,0,2020-06-07,vaccines_1,0
7/06/2020 0:00,1756494,South Australia,0,2020-06-07,vaccines_2,0
7/06/2020 0:00,428060,Australian Capital Territory,1,2020-06-07,vaccines_1,0
7/06/2020 0:00,428060,Australian Capital Territory,1,2020-06-07,vaccines_2,0
7/06/2020 0:00,535500,Tasmania,4,2020-06-07,vaccines_1,0
7/06/2020 0:00,535500,Tasmania,4,2020-06-07,vaccines_2,0
7/06/2020 0:00,5115451,Queensland,9,2020-06-07,vaccines_1,0
7/06/2020 0:00,5115451,Queensland,9,2020-06-07,vaccines_2,0
7/06/2020 0:00,2630557,Western Australia,31,2020-06-07,vaccines_1,0
7/06/2020 0:00,2630557,Western Australia,31,2020-06-07,vaccines_2,0
7/06/2020 0:00,6629870,Victoria,73,2020-06-07,vaccines_1,0
7/06/2020 0:00,6629870,Victoria,73,2020-06-07,vaccines_2,0
7/06/2020 0:00,8117976,New South Wales,526,2020-06-07,vaccines_1,0
7/06/2020 0:00,8117976,New South Wales,526,2020-06-07,vaccines_2,0
7/06/2020 0:00,25459470,NA,644,2020-06-07,vaccines_1,0
7/06/2020 0:00,25459470,NA,644,2020-06-07,vaccines_2,0
6/06/2020 0:00,428060,Australian Capital Territory,0,2020-06-06,vaccines_1,0
6/06/2020 0:00,428060,Australian Capital Territory,0,2020-06-06,vaccines_2,0
6/06/2020 0:00,245562,Northern Territory,0,2020-06-06,vaccines_1,0
6/06/2020 0:00,245562,Northern Territory,0,2020-06-06,vaccines_2,0
6/06/2020 0:00,1756494,South Australia,0,2020-06-06,vaccines_1,0
6/06/2020 0:00,1756494,South Australia,0,2020-06-06,vaccines_2,0
6/06/2020 0:00,535500,Tasmania,5,2020-06-06,vaccines_1,0
6/06/2020 0:00,535500,Tasmania,5,2020-06-06,vaccines_2,0
6/06/2020 0:00,5115451,Queensland,9,2020-06-06,vaccines_1,0
6/06/2020 0:00,5115451,Queensland,9,2020-06-06,vaccines_2,0
6/06/2020 0:00,2630557,Western Australia,31,2020-06-06,vaccines_1,0
6/06/2020 0:00,2630557,Western Australia,31,2020-06-06,vaccines_2,0
6/06/2020 0:00,6629870,Victoria,73,2020-06-06,vaccines_1,0
6/06/2020 0:00,6629870,Victoria,73,2020-06-06,vaccines_2,0
6/06/2020 0:00,8117976,New South Wales,531,2020-06-06,vaccines_1,0
6/06/2020 0:00,8117976,New South Wales,531,2020-06-06,vaccines_2,0
6/06/2020 0:00,25459470,NA,649,2020-06-06,vaccines_1,0
6/06/2020 0:00,25459470,NA,649,2020-06-06,vaccines_2,0
5/06/2020 0:00,428060,Australian Capital Territory,0,2020-06-05,vaccines_1,0
5/06/2020 0:00,428060,Australian Capital Territory,0,2020-06-05,vaccines_2,0
5/06/2020 0:00,245562,Northern Territory,0,2020-06-05,vaccines_1,0
5/06/2020 0:00,245562,Northern Territory,0,2020-06-05,vaccines_2,0
5/06/2020 0:00,1756494,South Australia,0,2020-06-05,vaccines_1,0
5/06/2020 0:00,1756494,South Australia,0,2020-06-05,vaccines_2,0
5/06/2020 0:00,535500,Tasmania,5,2020-06-05,vaccines_1,0
5/06/2020 0:00,535500,Tasmania,5,2020-06-05,vaccines_2,0
5/06/2020 0:00,5115451,Queensland,8,2020-06-05,vaccines_1,0
5/06/2020 0:00,5115451,Queensland,8,2020-06-05,vaccines_2,0
5/06/2020 0:00,2630557,Western Australia,30,2020-06-05,vaccines_1,0
5/06/2020 0:00,2630557,Western Australia,30,2020-06-05,vaccines_2,0
5/06/2020 0:00,6629870,Victoria,76,2020-06-05,vaccines_1,0
5/06/2020 0:00,6629870,Victoria,76,2020-06-05,vaccines_2,0
5/06/2020 0:00,8117976,New South Wales,536,2020-06-05,vaccines_1,0
5/06/2020 0:00,8117976,New South Wales,536,2020-06-05,vaccines_2,0
5/06/2020 0:00,25459470,NA,655,2020-06-05,vaccines_1,0
5/06/2020 0:00,25459470,NA,655,2020-06-05,vaccines_2,0
4/06/2020 0:00,428060,Australian Capital Territory,0,2020-06-04,vaccines_1,0
4/06/2020 0:00,428060,Australian Capital Territory,0,2020-06-04,vaccines_2,0
4/06/2020 0:00,245562,Northern Territory,0,2020-06-04,vaccines_1,0
4/06/2020 0:00,245562,Northern Territory,0,2020-06-04,vaccines_2,0
4/06/2020 0:00,1756494,South Australia,0,2020-06-04,vaccines_1,0
4/06/2020 0:00,1756494,South Australia,0,2020-06-04,vaccines_2,0
4/06/2020 0:00,535500,Tasmania,5,2020-06-04,vaccines_1,0
4/06/2020 0:00,535500,Tasmania,5,2020-06-04,vaccines_2,0
4/06/2020 0:00,5115451,Queensland,8,2020-06-04,vaccines_1,0
4/06/2020 0:00,5115451,Queensland,8,2020-06-04,vaccines_2,0
4/06/2020 0:00,2630557,Western Australia,26,2020-06-04,vaccines_1,0
4/06/2020 0:00,2630557,Western Australia,26,2020-06-04,vaccines_2,0
4/06/2020 0:00,6629870,Victoria,75,2020-06-04,vaccines_1,0
4/06/2020 0:00,6629870,Victoria,75,2020-06-04,vaccines_2,0
4/06/2020 0:00,8117976,New South Wales,546,2020-06-04,vaccines_1,0
4/06/2020 0:00,8117976,New South Wales,546,2020-06-04,vaccines_2,0
4/06/2020 0:00,25459470,NA,660,2020-06-04,vaccines_1,0
4/06/2020 0:00,25459470,NA,660,2020-06-04,vaccines_2,0
3/06/2020 0:00,428060,Australian Capital Territory,0,2020-06-03,vaccines_1,0
3/06/2020 0:00,428060,Australian Capital Territory,0,2020-06-03,vaccines_2,0
3/06/2020 0:00,245562,Northern Territory,0,2020-06-03,vaccines_1,0
3/06/2020 0:00,245562,Northern Territory,0,2020-06-03,vaccines_2,0
3/06/2020 0:00,1756494,South Australia,1,2020-06-03,vaccines_1,0
3/06/2020 0:00,1756494,South Australia,1,2020-06-03,vaccines_2,0
3/06/2020 0:00,535500,Tasmania,5,2020-06-03,vaccines_1,0
3/06/2020 0:00,535500,Tasmania,5,2020-06-03,vaccines_2,0
3/06/2020 0:00,5115451,Queensland,7,2020-06-03,vaccines_1,0
3/06/2020 0:00,5115451,Queensland,7,2020-06-03,vaccines_2,0
3/06/2020 0:00,2630557,Western Australia,26,2020-06-03,vaccines_1,0
3/06/2020 0:00,2630557,Western Australia,26,2020-06-03,vaccines_2,0
3/06/2020 0:00,6629870,Victoria,82,2020-06-03,vaccines_1,0
3/06/2020 0:00,6629870,Victoria,82,2020-06-03,vaccines_2,0
3/06/2020 0:00,8117976,New South Wales,553,2020-06-03,vaccines_1,0
3/06/2020 0:00,8117976,New South Wales,553,2020-06-03,vaccines_2,0
3/06/2020 0:00,25459470,NA,674,2020-06-03,vaccines_1,0
3/06/2020 0:00,25459470,NA,674,2020-06-03,vaccines_2,0
2/06/2020 0:00,428060,Australian Capital Territory,0,2020-06-02,vaccines_1,0
2/06/2020 0:00,428060,Australian Capital Territory,0,2020-06-02,vaccines_2,0
2/06/2020 0:00,245562,Northern Territory,0,2020-06-02,vaccines_1,0
2/06/2020 0:00,245562,Northern Territory,0,2020-06-02,vaccines_2,0
2/06/2020 0:00,1756494,South Australia,1,2020-06-02,vaccines_1,0
2/06/2020 0:00,1756494,South Australia,1,2020-06-02,vaccines_2,0
2/06/2020 0:00,535500,Tasmania,6,2020-06-02,vaccines_1,0
2/06/2020 0:00,535500,Tasmania,6,2020-06-02,vaccines_2,0
2/06/2020 0:00,5115451,Queensland,7,2020-06-02,vaccines_1,0
2/06/2020 0:00,5115451,Queensland,7,2020-06-02,vaccines_2,0
2/06/2020 0:00,2630557,Western Australia,29,2020-06-02,vaccines_1,0
2/06/2020 0:00,2630557,Western Australia,29,2020-06-02,vaccines_2,0
2/06/2020 0:00,6629870,Victoria,81,2020-06-02,vaccines_1,0
2/06/2020 0:00,6629870,Victoria,81,2020-06-02,vaccines_2,0
2/06/2020 0:00,8117976,New South Wales,557,2020-06-02,vaccines_1,0
2/06/2020 0:00,8117976,New South Wales,557,2020-06-02,vaccines_2,0
2/06/2020 0:00,25459470,NA,681,2020-06-02,vaccines_1,0
2/06/2020 0:00,25459470,NA,681,2020-06-02,vaccines_2,0
1/06/2020 0:00,428060,Australian Capital Territory,0,2020-06-01,vaccines_1,0
1/06/2020 0:00,428060,Australian Capital Territory,0,2020-06-01,vaccines_2,0
1/06/2020 0:00,245562,Northern Territory,0,2020-06-01,vaccines_1,0
1/06/2020 0:00,245562,Northern Territory,0,2020-06-01,vaccines_2,0
1/06/2020 0:00,1756494,South Australia,1,2020-06-01,vaccines_1,0
1/06/2020 0:00,1756494,South Australia,1,2020-06-01,vaccines_2,0
1/06/2020 0:00,5115451,Queensland,6,2020-06-01,vaccines_1,0
1/06/2020 0:00,5115451,Queensland,6,2020-06-01,vaccines_2,0
1/06/2020 0:00,535500,Tasmania,6,2020-06-01,vaccines_1,0
1/06/2020 0:00,535500,Tasmania,6,2020-06-01,vaccines_2,0
1/06/2020 0:00,2630557,Western Australia,29,2020-06-01,vaccines_1,0
1/06/2020 0:00,2630557,Western Australia,29,2020-06-01,vaccines_2,0
1/06/2020 0:00,6629870,Victoria,74,2020-06-01,vaccines_1,0
1/06/2020 0:00,6629870,Victoria,74,2020-06-01,vaccines_2,0
1/06/2020 0:00,8117976,New South Wales,553,2020-06-01,vaccines_1,0
1/06/2020 0:00,8117976,New South Wales,553,2020-06-01,vaccines_2,0
1/06/2020 0:00,25459470,NA,669,2020-06-01,vaccines_1,0
1/06/2020 0:00,25459470,NA,669,2020-06-01,vaccines_2,0
31/05/2020 0:00,428060,Australian Capital Territory,0,2020-05-31,vaccines_1,0
31/05/2020 0:00,428060,Australian Capital Territory,0,2020-05-31,vaccines_2,0
