date,active,population,state,attribute,value,date_us
20/12/2020 0:00,0,535500,Tasmania,vaccines,0,2020-12-20
20/12/2020 0:00,0,535500,Tasmania,vaccines_1,0,2020-12-20
20/12/2020 0:00,0,535500,Tasmania,vaccines_2,0,2020-12-20
20/12/2020 0:00,9,6629870,Victoria,vaccines,0,2020-12-20
20/12/2020 0:00,9,6629870,Victoria,vaccines_1,0,2020-12-20
20/12/2020 0:00,9,6629870,Victoria,vaccines_2,0,2020-12-20
20/12/2020 0:00,11,2630557,Western Australia,vaccines,0,2020-12-20
20/12/2020 0:00,11,2630557,Western Australia,vaccines_1,0,2020-12-20
20/12/2020 0:00,11,2630557,Western Australia,vaccines_2,0,2020-12-20
21/12/2020 0:00,1,428060,Australian Capital Territory,vaccines,0,2020-12-21
21/12/2020 0:00,1,428060,Australian Capital Territory,vaccines_1,0,2020-12-21
21/12/2020 0:00,1,428060,Australian Capital Territory,vaccines_2,0,2020-12-21
21/12/2020 0:00,1915,8117976,New South Wales,vaccines,0,2020-12-21
21/12/2020 0:00,1915,8117976,New South Wales,vaccines_1,0,2020-12-21
21/12/2020 0:00,1915,8117976,New South Wales,vaccines_2,0,2020-12-21
21/12/2020 0:00,9,245562,Northern Territory,vaccines,0,2020-12-21
21/12/2020 0:00,9,245562,Northern Territory,vaccines_1,0,2020-12-21
21/12/2020 0:00,9,245562,Northern Territory,vaccines_2,0,2020-12-21
21/12/2020 0:00,15,5115451,Queensland,vaccines,0,2020-12-21
21/12/2020 0:00,15,5115451,Queensland,vaccines_1,0,2020-12-21
21/12/2020 0:00,15,5115451,Queensland,vaccines_2,0,2020-12-21
21/12/2020 0:00,3,1756494,South Australia,vaccines,0,2020-12-21
21/12/2020 0:00,3,1756494,South Australia,vaccines_1,0,2020-12-21
21/12/2020 0:00,3,1756494,South Australia,vaccines_2,0,2020-12-21
21/12/2020 0:00,0,535500,Tasmania,vaccines,0,2020-12-21
21/12/2020 0:00,0,535500,Tasmania,vaccines_1,0,2020-12-21
21/12/2020 0:00,0,535500,Tasmania,vaccines_2,0,2020-12-21
21/12/2020 0:00,10,6629870,Victoria,vaccines,0,2020-12-21
21/12/2020 0:00,10,6629870,Victoria,vaccines_1,0,2020-12-21
21/12/2020 0:00,10,6629870,Victoria,vaccines_2,0,2020-12-21
21/12/2020 0:00,11,2630557,Western Australia,vaccines,0,2020-12-21
21/12/2020 0:00,11,2630557,Western Australia,vaccines_1,0,2020-12-21
21/12/2020 0:00,11,2630557,Western Australia,vaccines_2,0,2020-12-21
22/12/2020 0:00,1,428060,Australian Capital Territory,vaccines,0,2020-12-22
22/12/2020 0:00,1,428060,Australian Capital Territory,vaccines_1,0,2020-12-22
22/12/2020 0:00,1,428060,Australian Capital Territory,vaccines_2,0,2020-12-22
22/12/2020 0:00,1933,8117976,New South Wales,vaccines,0,2020-12-22
22/12/2020 0:00,1933,8117976,New South Wales,vaccines_1,0,2020-12-22
22/12/2020 0:00,1933,8117976,New South Wales,vaccines_2,0,2020-12-22
22/12/2020 0:00,9,245562,Northern Territory,vaccines,0,2020-12-22
22/12/2020 0:00,9,245562,Northern Territory,vaccines_1,0,2020-12-22
22/12/2020 0:00,9,245562,Northern Territory,vaccines_2,0,2020-12-22
22/12/2020 0:00,14,5115451,Queensland,vaccines,0,2020-12-22
22/12/2020 0:00,14,5115451,Queensland,vaccines_1,0,2020-12-22
22/12/2020 0:00,14,5115451,Queensland,vaccines_2,0,2020-12-22
22/12/2020 0:00,3,1756494,South Australia,vaccines,0,2020-12-22
22/12/2020 0:00,3,1756494,South Australia,vaccines_1,0,2020-12-22
22/12/2020 0:00,3,1756494,South Australia,vaccines_2,0,2020-12-22
22/12/2020 0:00,0,535500,Tasmania,vaccines,0,2020-12-22
22/12/2020 0:00,0,535500,Tasmania,vaccines_1,0,2020-12-22
22/12/2020 0:00,0,535500,Tasmania,vaccines_2,0,2020-12-22
22/12/2020 0:00,8,6629870,Victoria,vaccines,0,2020-12-22
22/12/2020 0:00,8,6629870,Victoria,vaccines_1,0,2020-12-22
22/12/2020 0:00,8,6629870,Victoria,vaccines_2,0,2020-12-22
22/12/2020 0:00,10,2630557,Western Australia,vaccines,0,2020-12-22
22/12/2020 0:00,10,2630557,Western Australia,vaccines_1,0,2020-12-22
22/12/2020 0:00,10,2630557,Western Australia,vaccines_2,0,2020-12-22
23/12/2020 0:00,1,428060,Australian Capital Territory,vaccines,0,2020-12-23
23/12/2020 0:00,1,428060,Australian Capital Territory,vaccines_1,0,2020-12-23
23/12/2020 0:00,1,428060,Australian Capital Territory,vaccines_2,0,2020-12-23
23/12/2020 0:00,1949,8117976,New South Wales,vaccines,0,2020-12-23
23/12/2020 0:00,1949,8117976,New South Wales,vaccines_1,0,2020-12-23
23/12/2020 0:00,1949,8117976,New South Wales,vaccines_2,0,2020-12-23
23/12/2020 0:00,9,245562,Northern Territory,vaccines,0,2020-12-23
23/12/2020 0:00,9,245562,Northern Territory,vaccines_1,0,2020-12-23
23/12/2020 0:00,9,245562,Northern Territory,vaccines_2,0,2020-12-23
23/12/2020 0:00,15,5115451,Queensland,vaccines,0,2020-12-23
23/12/2020 0:00,15,5115451,Queensland,vaccines_1,0,2020-12-23
23/12/2020 0:00,15,5115451,Queensland,vaccines_2,0,2020-12-23
23/12/2020 0:00,3,1756494,South Australia,vaccines,0,2020-12-23
23/12/2020 0:00,3,1756494,South Australia,vaccines_1,0,2020-12-23
23/12/2020 0:00,3,1756494,South Australia,vaccines_2,0,2020-12-23
23/12/2020 0:00,0,535500,Tasmania,vaccines,0,2020-12-23
23/12/2020 0:00,0,535500,Tasmania,vaccines_1,0,2020-12-23
23/12/2020 0:00,0,535500,Tasmania,vaccines_2,0,2020-12-23
23/12/2020 0:00,7,6629870,Victoria,vaccines,0,2020-12-23
23/12/2020 0:00,7,6629870,Victoria,vaccines_1,0,2020-12-23
23/12/2020 0:00,7,6629870,Victoria,vaccines_2,0,2020-12-23
23/12/2020 0:00,9,2630557,Western Australia,vaccines,0,2020-12-23
23/12/2020 0:00,9,2630557,Western Australia,vaccines_1,0,2020-12-23
23/12/2020 0:00,9,2630557,Western Australia,vaccines_2,0,2020-12-23
24/12/2020 0:00,1,428060,Australian Capital Territory,vaccines,0,2020-12-24
24/12/2020 0:00,1,428060,Australian Capital Territory,vaccines_1,0,2020-12-24
24/12/2020 0:00,1,428060,Australian Capital Territory,vaccines_2,0,2020-12-24
24/12/2020 0:00,1967,8117976,New South Wales,vaccines,0,2020-12-24
24/12/2020 0:00,1967,8117976,New South Wales,vaccines_1,0,2020-12-24
24/12/2020 0:00,1967,8117976,New South Wales,vaccines_2,0,2020-12-24
24/12/2020 0:00,11,245562,Northern Territory,vaccines,0,2020-12-24
24/12/2020 0:00,11,245562,Northern Territory,vaccines_1,0,2020-12-24
24/12/2020 0:00,11,245562,Northern Territory,vaccines_2,0,2020-12-24
24/12/2020 0:00,16,5115451,Queensland,vaccines,0,2020-12-24
24/12/2020 0:00,16,5115451,Queensland,vaccines_1,0,2020-12-24
24/12/2020 0:00,16,5115451,Queensland,vaccines_2,0,2020-12-24
24/12/2020 0:00,4,1756494,South Australia,vaccines,0,2020-12-24
24/12/2020 0:00,4,1756494,South Australia,vaccines_1,0,2020-12-24
24/12/2020 0:00,4,1756494,South Australia,vaccines_2,0,2020-12-24
24/12/2020 0:00,0,535500,Tasmania,vaccines,0,2020-12-24
24/12/2020 0:00,0,535500,Tasmania,vaccines_1,0,2020-12-24
24/12/2020 0:00,0,535500,Tasmania,vaccines_2,0,2020-12-24
24/12/2020 0:00,7,6629870,Victoria,vaccines,0,2020-12-24
24/12/2020 0:00,7,6629870,Victoria,vaccines_1,0,2020-12-24
24/12/2020 0:00,7,6629870,Victoria,vaccines_2,0,2020-12-24
24/12/2020 0:00,8,2630557,Western Australia,vaccines,0,2020-12-24
24/12/2020 0:00,8,2630557,Western Australia,vaccines_1,0,2020-12-24
24/12/2020 0:00,8,2630557,Western Australia,vaccines_2,0,2020-12-24
25/12/2020 0:00,1,428060,Australian Capital Territory,vaccines,0,2020-12-25
25/12/2020 0:00,1,428060,Australian Capital Territory,vaccines_1,0,2020-12-25
25/12/2020 0:00,1,428060,Australian Capital Territory,vaccines_2,0,2020-12-25
25/12/2020 0:00,1976,8117976,New South Wales,vaccines,0,2020-12-25
25/12/2020 0:00,1976,8117976,New South Wales,vaccines_1,0,2020-12-25
25/12/2020 0:00,1976,8117976,New South Wales,vaccines_2,0,2020-12-25
25/12/2020 0:00,11,245562,Northern Territory,vaccines,0,2020-12-25
25/12/2020 0:00,11,245562,Northern Territory,vaccines_1,0,2020-12-25
25/12/2020 0:00,11,245562,Northern Territory,vaccines_2,0,2020-12-25
25/12/2020 0:00,17,5115451,Queensland,vaccines,0,2020-12-25
25/12/2020 0:00,17,5115451,Queensland,vaccines_1,0,2020-12-25
25/12/2020 0:00,17,5115451,Queensland,vaccines_2,0,2020-12-25
25/12/2020 0:00,4,1756494,South Australia,vaccines,0,2020-12-25
25/12/2020 0:00,4,1756494,South Australia,vaccines_1,0,2020-12-25
25/12/2020 0:00,4,1756494,South Australia,vaccines_2,0,2020-12-25
25/12/2020 0:00,0,535500,Tasmania,vaccines,0,2020-12-25
25/12/2020 0:00,0,535500,Tasmania,vaccines_1,0,2020-12-25
25/12/2020 0:00,0,535500,Tasmania,vaccines_2,0,2020-12-25
25/12/2020 0:00,7,6629870,Victoria,vaccines,0,2020-12-25
25/12/2020 0:00,7,6629870,Victoria,vaccines_1,0,2020-12-25
25/12/2020 0:00,7,6629870,Victoria,vaccines_2,0,2020-12-25
25/12/2020 0:00,7,2630557,Western Australia,vaccines,0,2020-12-25
25/12/2020 0:00,7,2630557,Western Australia,vaccines_1,0,2020-12-25
25/12/2020 0:00,7,2630557,Western Australia,vaccines_2,0,2020-12-25
26/12/2020 0:00,1,428060,Australian Capital Territory,vaccines,0,2020-12-26
26/12/2020 0:00,1,428060,Australian Capital Territory,vaccines_1,0,2020-12-26
26/12/2020 0:00,1,428060,Australian Capital Territory,vaccines_2,0,2020-12-26
26/12/2020 0:00,1991,8117976,New South Wales,vaccines,0,2020-12-26
26/12/2020 0:00,1991,8117976,New South Wales,vaccines_1,0,2020-12-26
26/12/2020 0:00,1991,8117976,New South Wales,vaccines_2,0,2020-12-26
26/12/2020 0:00,11,245562,Northern Territory,vaccines,0,2020-12-26
26/12/2020 0:00,11,245562,Northern Territory,vaccines_1,0,2020-12-26
26/12/2020 0:00,11,245562,Northern Territory,vaccines_2,0,2020-12-26
26/12/2020 0:00,18,5115451,Queensland,vaccines,0,2020-12-26
26/12/2020 0:00,18,5115451,Queensland,vaccines_1,0,2020-12-26
26/12/2020 0:00,18,5115451,Queensland,vaccines_2,0,2020-12-26
26/12/2020 0:00,4,1756494,South Australia,vaccines,0,2020-12-26
26/12/2020 0:00,4,1756494,South Australia,vaccines_1,0,2020-12-26
26/12/2020 0:00,4,1756494,South Australia,vaccines_2,0,2020-12-26
26/12/2020 0:00,0,535500,Tasmania,vaccines,0,2020-12-26
26/12/2020 0:00,0,535500,Tasmania,vaccines_1,0,2020-12-26
26/12/2020 0:00,0,535500,Tasmania,vaccines_2,0,2020-12-26
26/12/2020 0:00,7,6629870,Victoria,vaccines,0,2020-12-26
26/12/2020 0:00,7,6629870,Victoria,vaccines_1,0,2020-12-26
26/12/2020 0:00,7,6629870,Victoria,vaccines_2,0,2020-12-26
26/12/2020 0:00,12,2630557,Western Australia,vaccines,0,2020-12-26
26/12/2020 0:00,12,2630557,Western Australia,vaccines_1,0,2020-12-26
26/12/2020 0:00,12,2630557,Western Australia,vaccines_2,0,2020-12-26
27/12/2020 0:00,1,428060,Australian Capital Territory,vaccines,0,2020-12-27
27/12/2020 0:00,1,428060,Australian Capital Territory,vaccines_1,0,2020-12-27
27/12/2020 0:00,1,428060,Australian Capital Territory,vaccines_2,0,2020-12-27
27/12/2020 0:00,2002,8117976,New South Wales,vaccines,0,2020-12-27
27/12/2020 0:00,2002,8117976,New South Wales,vaccines_1,0,2020-12-27
27/12/2020 0:00,2002,8117976,New South Wales,vaccines_2,0,2020-12-27
27/12/2020 0:00,11,245562,Northern Territory,vaccines,0,2020-12-27
27/12/2020 0:00,11,245562,Northern Territory,vaccines_1,0,2020-12-27
27/12/2020 0:00,11,245562,Northern Territory,vaccines_2,0,2020-12-27
27/12/2020 0:00,18,5115451,Queensland,vaccines,0,2020-12-27
27/12/2020 0:00,18,5115451,Queensland,vaccines_1,0,2020-12-27
27/12/2020 0:00,18,5115451,Queensland,vaccines_2,0,2020-12-27
27/12/2020 0:00,5,1756494,South Australia,vaccines,0,2020-12-27
27/12/2020 0:00,5,1756494,South Australia,vaccines_1,0,2020-12-27
27/12/2020 0:00,5,1756494,South Australia,vaccines_2,0,2020-12-27
27/12/2020 0:00,0,535500,Tasmania,vaccines,0,2020-12-27
27/12/2020 0:00,0,535500,Tasmania,vaccines_1,0,2020-12-27
27/12/2020 0:00,0,535500,Tasmania,vaccines_2,0,2020-12-27
27/12/2020 0:00,7,6629870,Victoria,vaccines,0,2020-12-27
27/12/2020 0:00,7,6629870,Victoria,vaccines_1,0,2020-12-27
27/12/2020 0:00,7,6629870,Victoria,vaccines_2,0,2020-12-27
27/12/2020 0:00,14,2630557,Western Australia,vaccines,0,2020-12-27
27/12/2020 0:00,14,2630557,Western Australia,vaccines_1,0,2020-12-27
27/12/2020 0:00,14,2630557,Western Australia,vaccines_2,0,2020-12-27
28/12/2020 0:00,1,428060,Australian Capital Territory,vaccines,0,2020-12-28
28/12/2020 0:00,1,428060,Australian Capital Territory,vaccines_1,0,2020-12-28
28/12/2020 0:00,1,428060,Australian Capital Territory,vaccines_2,0,2020-12-28
28/12/2020 0:00,2015,8117976,New South Wales,vaccines,0,2020-12-28
28/12/2020 0:00,2015,8117976,New South Wales,vaccines_1,0,2020-12-28
28/12/2020 0:00,2015,8117976,New South Wales,vaccines_2,0,2020-12-28
28/12/2020 0:00,6,245562,Northern Territory,vaccines,0,2020-12-28
28/12/2020 0:00,6,245562,Northern Territory,vaccines_1,0,2020-12-28
28/12/2020 0:00,6,245562,Northern Territory,vaccines_2,0,2020-12-28
28/12/2020 0:00,22,5115451,Queensland,vaccines,0,2020-12-28
28/12/2020 0:00,22,5115451,Queensland,vaccines_1,0,2020-12-28
28/12/2020 0:00,22,5115451,Queensland,vaccines_2,0,2020-12-28
28/12/2020 0:00,5,1756494,South Australia,vaccines,0,2020-12-28
28/12/2020 0:00,5,1756494,South Australia,vaccines_1,0,2020-12-28
28/12/2020 0:00,5,1756494,South Australia,vaccines_2,0,2020-12-28
28/12/2020 0:00,0,535500,Tasmania,vaccines,0,2020-12-28
28/12/2020 0:00,0,535500,Tasmania,vaccines_1,0,2020-12-28
28/12/2020 0:00,0,535500,Tasmania,vaccines_2,0,2020-12-28
28/12/2020 0:00,8,6629870,Victoria,vaccines,0,2020-12-28
28/12/2020 0:00,8,6629870,Victoria,vaccines_1,0,2020-12-28
28/12/2020 0:00,8,6629870,Victoria,vaccines_2,0,2020-12-28
28/12/2020 0:00,15,2630557,Western Australia,vaccines,0,2020-12-28
28/12/2020 0:00,15,2630557,Western Australia,vaccines_1,0,2020-12-28
28/12/2020 0:00,15,2630557,Western Australia,vaccines_2,0,2020-12-28
29/12/2020 0:00,1,428060,Australian Capital Territory,vaccines,0,2020-12-29
29/12/2020 0:00,1,428060,Australian Capital Territory,vaccines_1,0,2020-12-29
29/12/2020 0:00,1,428060,Australian Capital Territory,vaccines_2,0,2020-12-29
29/12/2020 0:00,2024,8117976,New South Wales,vaccines,0,2020-12-29
29/12/2020 0:00,2024,8117976,New South Wales,vaccines_1,0,2020-12-29
29/12/2020 0:00,2024,8117976,New South Wales,vaccines_2,0,2020-12-29
29/12/2020 0:00,7,245562,Northern Territory,vaccines,0,2020-12-29
29/12/2020 0:00,7,245562,Northern Territory,vaccines_1,0,2020-12-29
29/12/2020 0:00,7,245562,Northern Territory,vaccines_2,0,2020-12-29
29/12/2020 0:00,24,5115451,Queensland,vaccines,0,2020-12-29
29/12/2020 0:00,24,5115451,Queensland,vaccines_1,0,2020-12-29
29/12/2020 0:00,24,5115451,Queensland,vaccines_2,0,2020-12-29
29/12/2020 0:00,5,1756494,South Australia,vaccines,0,2020-12-29
29/12/2020 0:00,5,1756494,South Australia,vaccines_1,0,2020-12-29
29/12/2020 0:00,5,1756494,South Australia,vaccines_2,0,2020-12-29
29/12/2020 0:00,0,535500,Tasmania,vaccines,0,2020-12-29
29/12/2020 0:00,0,535500,Tasmania,vaccines_1,0,2020-12-29
29/12/2020 0:00,0,535500,Tasmania,vaccines_2,0,2020-12-29
29/12/2020 0:00,4,6629870,Victoria,vaccines,0,2020-12-29
29/12/2020 0:00,4,6629870,Victoria,vaccines_1,0,2020-12-29
29/12/2020 0:00,4,6629870,Victoria,vaccines_2,0,2020-12-29
29/12/2020 0:00,14,2630557,Western Australia,vaccines,0,2020-12-29
29/12/2020 0:00,14,2630557,Western Australia,vaccines_1,0,2020-12-29
29/12/2020 0:00,14,2630557,Western Australia,vaccines_2,0,2020-12-29
30/12/2020 0:00,1,428060,Australian Capital Territory,vaccines,0,2020-12-30
30/12/2020 0:00,1,428060,Australian Capital Territory,vaccines_1,0,2020-12-30
30/12/2020 0:00,1,428060,Australian Capital Territory,vaccines_2,0,2020-12-30
30/12/2020 0:00,2049,8117976,New South Wales,vaccines,0,2020-12-30
30/12/2020 0:00,2049,8117976,New South Wales,vaccines_1,0,2020-12-30
30/12/2020 0:00,2049,8117976,New South Wales,vaccines_2,0,2020-12-30
30/12/2020 0:00,4,245562,Northern Territory,vaccines,0,2020-12-30
30/12/2020 0:00,4,245562,Northern Territory,vaccines_1,0,2020-12-30
30/12/2020 0:00,4,245562,Northern Territory,vaccines_2,0,2020-12-30
30/12/2020 0:00,26,5115451,Queensland,vaccines,0,2020-12-30
30/12/2020 0:00,26,5115451,Queensland,vaccines_1,0,2020-12-30
30/12/2020 0:00,26,5115451,Queensland,vaccines_2,0,2020-12-30
30/12/2020 0:00,8,1756494,South Australia,vaccines,0,2020-12-30
30/12/2020 0:00,8,1756494,South Australia,vaccines_1,0,2020-12-30
30/12/2020 0:00,8,1756494,South Australia,vaccines_2,0,2020-12-30
30/12/2020 0:00,0,535500,Tasmania,vaccines,0,2020-12-30
30/12/2020 0:00,0,535500,Tasmania,vaccines_1,0,2020-12-30
30/12/2020 0:00,0,535500,Tasmania,vaccines_2,0,2020-12-30
30/12/2020 0:00,5,6629870,Victoria,vaccines,0,2020-12-30
30/12/2020 0:00,5,6629870,Victoria,vaccines_1,0,2020-12-30
30/12/2020 0:00,5,6629870,Victoria,vaccines_2,0,2020-12-30
30/12/2020 0:00,12,2630557,Western Australia,vaccines,0,2020-12-30
30/12/2020 0:00,12,2630557,Western Australia,vaccines_1,0,2020-12-30
30/12/2020 0:00,12,2630557,Western Australia,vaccines_2,0,2020-12-30
31/12/2020 0:00,1,428060,Australian Capital Territory,vaccines,0,2020-12-31
31/12/2020 0:00,1,428060,Australian Capital Territory,vaccines_1,0,2020-12-31
31/12/2020 0:00,1,428060,Australian Capital Territory,vaccines_2,0,2020-12-31
31/12/2020 0:00,2066,8117976,New South Wales,vaccines,0,2020-12-31
31/12/2020 0:00,2066,8117976,New South Wales,vaccines_1,0,2020-12-31
31/12/2020 0:00,2066,8117976,New South Wales,vaccines_2,0,2020-12-31
31/12/2020 0:00,4,245562,Northern Territory,vaccines,0,2020-12-31
31/12/2020 0:00,4,245562,Northern Territory,vaccines_1,0,2020-12-31
31/12/2020 0:00,4,245562,Northern Territory,vaccines_2,0,2020-12-31
31/12/2020 0:00,29,5115451,Queensland,vaccines,0,2020-12-31
31/12/2020 0:00,29,5115451,Queensland,vaccines_1,0,2020-12-31
31/12/2020 0:00,29,5115451,Queensland,vaccines_2,0,2020-12-31
31/12/2020 0:00,7,1756494,South Australia,vaccines,0,2020-12-31
31/12/2020 0:00,7,1756494,South Australia,vaccines_1,0,2020-12-31
31/12/2020 0:00,7,1756494,South Australia,vaccines_2,0,2020-12-31
31/12/2020 0:00,0,535500,Tasmania,vaccines,0,2020-12-31
31/12/2020 0:00,0,535500,Tasmania,vaccines_1,0,2020-12-31
31/12/2020 0:00,0,535500,Tasmania,vaccines_2,0,2020-12-31
31/12/2020 0:00,7,6629870,Victoria,vaccines,0,2020-12-31
31/12/2020 0:00,7,6629870,Victoria,vaccines_1,0,2020-12-31
31/12/2020 0:00,7,6629870,Victoria,vaccines_2,0,2020-12-31
31/12/2020 0:00,14,2630557,Western Australia,vaccines,0,2020-12-31
31/12/2020 0:00,14,2630557,Western Australia,vaccines_1,0,2020-12-31
31/12/2020 0:00,14,2630557,Western Australia,vaccines_2,0,2020-12-31
1/01/2021 0:00,1,428060,Australian Capital Territory,vaccines,0,2021-01-01
1/01/2021 0:00,1,428060,Australian Capital Territory,vaccines_1,0,2021-01-01
1/01/2021 0:00,1,428060,Australian Capital Territory,vaccines_2,0,2021-01-01
1/01/2021 0:00,2071,8117976,New South Wales,vaccines,0,2021-01-01
1/01/2021 0:00,2071,8117976,New South Wales,vaccines_1,0,2021-01-01
1/01/2021 0:00,2071,8117976,New South Wales,vaccines_2,0,2021-01-01
1/01/2021 0:00,4,245562,Northern Territory,vaccines,0,2021-01-01
1/01/2021 0:00,4,245562,Northern Territory,vaccines_1,0,2021-01-01
1/01/2021 0:00,4,245562,Northern Territory,vaccines_2,0,2021-01-01
1/01/2021 0:00,29,5115451,Queensland,vaccines,0,2021-01-01
1/01/2021 0:00,29,5115451,Queensland,vaccines_1,0,2021-01-01
1/01/2021 0:00,29,5115451,Queensland,vaccines_2,0,2021-01-01
1/01/2021 0:00,11,1756494,South Australia,vaccines,0,2021-01-01
1/01/2021 0:00,11,1756494,South Australia,vaccines_1,0,2021-01-01
1/01/2021 0:00,11,1756494,South Australia,vaccines_2,0,2021-01-01
1/01/2021 0:00,0,535500,Tasmania,vaccines,0,2021-01-01
1/01/2021 0:00,0,535500,Tasmania,vaccines_1,0,2021-01-01
1/01/2021 0:00,0,535500,Tasmania,vaccines_2,0,2021-01-01
1/01/2021 0:00,15,6629870,Victoria,vaccines,0,2021-01-01
1/01/2021 0:00,15,6629870,Victoria,vaccines_1,0,2021-01-01
1/01/2021 0:00,15,6629870,Victoria,vaccines_2,0,2021-01-01
1/01/2021 0:00,16,2630557,Western Australia,vaccines,0,2021-01-01
1/01/2021 0:00,16,2630557,Western Australia,vaccines_1,0,2021-01-01
1/01/2021 0:00,16,2630557,Western Australia,vaccines_2,0,2021-01-01
2/01/2021 0:00,1,428060,Australian Capital Territory,vaccines,0,2021-01-02
2/01/2021 0:00,1,428060,Australian Capital Territory,vaccines_1,0,2021-01-02
2/01/2021 0:00,1,428060,Australian Capital Territory,vaccines_2,0,2021-01-02
2/01/2021 0:00,2090,8117976,New South Wales,vaccines,0,2021-01-02
2/01/2021 0:00,2090,8117976,New South Wales,vaccines_1,0,2021-01-02
2/01/2021 0:00,2090,8117976,New South Wales,vaccines_2,0,2021-01-02
2/01/2021 0:00,11,245562,Northern Territory,vaccines,0,2021-01-02
2/01/2021 0:00,11,245562,Northern Territory,vaccines_1,0,2021-01-02
2/01/2021 0:00,11,245562,Northern Territory,vaccines_2,0,2021-01-02
2/01/2021 0:00,25,5115451,Queensland,vaccines,0,2021-01-02
2/01/2021 0:00,25,5115451,Queensland,vaccines_1,0,2021-01-02
2/01/2021 0:00,25,5115451,Queensland,vaccines_2,0,2021-01-02
2/01/2021 0:00,10,1756494,South Australia,vaccines,0,2021-01-02
2/01/2021 0:00,10,1756494,South Australia,vaccines_1,0,2021-01-02
2/01/2021 0:00,10,1756494,South Australia,vaccines_2,0,2021-01-02
2/01/2021 0:00,0,535500,Tasmania,vaccines,0,2021-01-02
2/01/2021 0:00,0,535500,Tasmania,vaccines_1,0,2021-01-02
2/01/2021 0:00,0,535500,Tasmania,vaccines_2,0,2021-01-02
2/01/2021 0:00,26,6629870,Victoria,vaccines,0,2021-01-02
2/01/2021 0:00,26,6629870,Victoria,vaccines_1,0,2021-01-02
2/01/2021 0:00,26,6629870,Victoria,vaccines_2,0,2021-01-02
2/01/2021 0:00,19,2630557,Western Australia,vaccines,0,2021-01-02
2/01/2021 0:00,19,2630557,Western Australia,vaccines_1,0,2021-01-02
2/01/2021 0:00,19,2630557,Western Australia,vaccines_2,0,2021-01-02
3/01/2021 0:00,1,428060,Australian Capital Territory,vaccines,0,2021-01-03
3/01/2021 0:00,1,428060,Australian Capital Territory,vaccines_1,0,2021-01-03
3/01/2021 0:00,1,428060,Australian Capital Territory,vaccines_2,0,2021-01-03
3/01/2021 0:00,2101,8117976,New South Wales,vaccines,0,2021-01-03
3/01/2021 0:00,2101,8117976,New South Wales,vaccines_1,0,2021-01-03
3/01/2021 0:00,2101,8117976,New South Wales,vaccines_2,0,2021-01-03
3/01/2021 0:00,12,245562,Northern Territory,vaccines,0,2021-01-03
3/01/2021 0:00,12,245562,Northern Territory,vaccines_1,0,2021-01-03
3/01/2021 0:00,12,245562,Northern Territory,vaccines_2,0,2021-01-03
3/01/2021 0:00,17,5115451,Queensland,vaccines,0,2021-01-03
3/01/2021 0:00,17,5115451,Queensland,vaccines_1,0,2021-01-03
3/01/2021 0:00,17,5115451,Queensland,vaccines_2,0,2021-01-03
3/01/2021 0:00,9,1756494,South Australia,vaccines,0,2021-01-03
3/01/2021 0:00,9,1756494,South Australia,vaccines_1,0,2021-01-03
3/01/2021 0:00,9,1756494,South Australia,vaccines_2,0,2021-01-03
3/01/2021 0:00,0,535500,Tasmania,vaccines,0,2021-01-03
3/01/2021 0:00,0,535500,Tasmania,vaccines_1,0,2021-01-03
3/01/2021 0:00,0,535500,Tasmania,vaccines_2,0,2021-01-03
3/01/2021 0:00,29,6629870,Victoria,vaccines,0,2021-01-03
3/01/2021 0:00,29,6629870,Victoria,vaccines_1,0,2021-01-03
3/01/2021 0:00,29,6629870,Victoria,vaccines_2,0,2021-01-03
3/01/2021 0:00,19,2630557,Western Australia,vaccines,0,2021-01-03
3/01/2021 0:00,19,2630557,Western Australia,vaccines_1,0,2021-01-03
3/01/2021 0:00,19,2630557,Western Australia,vaccines_2,0,2021-01-03
4/01/2021 0:00,1,428060,Australian Capital Territory,vaccines,0,2021-01-04
4/01/2021 0:00,1,428060,Australian Capital Territory,vaccines_1,0,2021-01-04
4/01/2021 0:00,1,428060,Australian Capital Territory,vaccines_2,0,2021-01-04
4/01/2021 0:00,2108,8117976,New South Wales,vaccines,0,2021-01-04
4/01/2021 0:00,2108,8117976,New South Wales,vaccines_1,0,2021-01-04
4/01/2021 0:00,2108,8117976,New South Wales,vaccines_2,0,2021-01-04
4/01/2021 0:00,13,245562,Northern Territory,vaccines,0,2021-01-04
4/01/2021 0:00,13,245562,Northern Territory,vaccines_1,0,2021-01-04
4/01/2021 0:00,13,245562,Northern Territory,vaccines_2,0,2021-01-04
4/01/2021 0:00,22,5115451,Queensland,vaccines,0,2021-01-04
4/01/2021 0:00,22,5115451,Queensland,vaccines_1,0,2021-01-04
4/01/2021 0:00,22,5115451,Queensland,vaccines_2,0,2021-01-04
4/01/2021 0:00,13,1756494,South Australia,vaccines,0,2021-01-04
4/01/2021 0:00,13,1756494,South Australia,vaccines_1,0,2021-01-04
4/01/2021 0:00,13,1756494,South Australia,vaccines_2,0,2021-01-04
4/01/2021 0:00,0,535500,Tasmania,vaccines,0,2021-01-04
4/01/2021 0:00,0,535500,Tasmania,vaccines_1,0,2021-01-04
4/01/2021 0:00,0,535500,Tasmania,vaccines_2,0,2021-01-04
4/01/2021 0:00,33,6629870,Victoria,vaccines,0,2021-01-04
