date,confirmed,deaths,tests,positives,recovered,hosp,icu,vent,vaccines,population,administrative_area_level,administrative_area_level_1,state,administrative_area_level_3,id,active,date_int,date_str
13/05/2021,5551,54,5821239,5551,2802,3.72,1,1,859246,8117976,2,Australia,New South Wales,NA,5c4dd6e0,2695,44329,13/05/2021
14/05/2021,234,13,219531,234,221,0,0,0,98132,535500,2,Australia,Tasmania,NA,86525f8e,0,44330,14/05/2021
14/05/2021,124,3,205384,124,121,0,0,0,71176,428060,2,Australia,Australian Capital Territory,NA,f42f23e3,0,44330,14/05/2021
14/05/2021,167,0,189038,167,163,4,0,0,33454,245562,2,Australia,Northern Territory,NA,a079fdb2,4,44330,14/05/2021
14/05/2021,741,4,1311185,741,723,2,1,0,220148,1756494,2,Australia,South Australia,NA,165128d0,14,44330,14/05/2021
14/05/2021,1015,9,1134609,1015,995,1,1,0,311652,2630557,2,Australia,Western Australia,NA,1f999f12,11,44330,14/05/2021
14/05/2021,29957,914,17465839,29957,26287,24.3,3,1,2980644,25459470,1,Australia,NA,NA,99999999,2756,44330,14/05/2021
14/05/2021,1585,7,2533332,1585,1561,13,0,0,596208,5115451,2,Australia,Queensland,NA,36068882,17,44330,14/05/2021
14/05/2021,20539,824,6035711,20539,19701,0,0,0,760343,6629870,2,Australia,Victoria,NA,6c5dccdb,14,44330,14/05/2021
14/05/2021,5552,54,5837049,5552,2802,4.3,1,1,889531,8117976,2,Australia,New South Wales,NA,5c4dd6e0,2696,44330,14/05/2021
15/05/2021,234,13,220139,234,221,0,0,0,100366,535500,2,Australia,Tasmania,NA,86525f8e,0,44331,15/05/2021
15/05/2021,124,3,205675,124,121,0,0,0,72695,428060,2,Australia,Australian Capital Territory,NA,f42f23e3,0,44331,15/05/2021
15/05/2021,169,0,189836,169,163,6,0,0,34608,245562,2,Australia,Northern Territory,NA,a079fdb2,6,44331,15/05/2021
15/05/2021,742,4,1314732,742,723,2,1,0,226302,1756494,2,Australia,South Australia,NA,165128d0,15,44331,15/05/2021
15/05/2021,1015,9,1134609,1015,998,1,1,0,319436,2630557,2,Australia,Western Australia,NA,1f999f12,8,44331,15/05/2021
15/05/2021,29967,914,17507840,29967,26292,23.68,3,1,3056797,25459470,1,Australia,NA,NA,99999999,2761,44331,15/05/2021
15/05/2021,1588,7,2540184,1588,1562,13,0,0,609461,5115451,2,Australia,Queensland,NA,36068882,19,44331,15/05/2021
15/05/2021,20540,824,6050953,20540,19702,0,0,0,780297,6629870,2,Australia,Victoria,NA,6c5dccdb,14,44331,15/05/2021
15/05/2021,5555,54,5851712,5555,2802,1.68,1,1,913632,8117976,2,Australia,New South Wales,NA,5c4dd6e0,2699,44331,15/05/2021
16/05/2021,234,13,220577,234,221,0,0,0,101590,535500,2,Australia,Tasmania,NA,86525f8e,0,44332,16/05/2021
16/05/2021,124,3,205869,124,121,0,0,0,73980,428060,2,Australia,Australian Capital Territory,NA,f42f23e3,0,44332,16/05/2021
16/05/2021,169,0,190442,169,164,5,0,0,34868,245562,2,Australia,Northern Territory,NA,a079fdb2,5,44332,16/05/2021
16/05/2021,742,4,1317981,742,724,2,1,0,228435,1756494,2,Australia,South Australia,NA,165128d0,14,44332,16/05/2021
16/05/2021,1015,9,1134609,1015,999,1,1,0,323565,2630557,2,Australia,Western Australia,NA,1f999f12,7,44332,16/05/2021
16/05/2021,29975,914,17542376,29975,26296,23.25,3,1,3089184,25459470,1,Australia,NA,NA,99999999,2765,44332,16/05/2021
16/05/2021,1589,7,2543760,1589,1563,13,0,0,612540,5115451,2,Australia,Queensland,NA,36068882,19,44332,16/05/2021
16/05/2021,20544,824,6065223,20544,19702,0,0,0,787964,6629870,2,Australia,Victoria,NA,6c5dccdb,18,44332,16/05/2021
16/05/2021,5558,54,5863915,5558,2802,2.25,1,1,926242,8117976,2,Australia,New South Wales,NA,5c4dd6e0,2702,44332,16/05/2021
17/05/2021,234,13,220906,234,221,0,0,0,102041,535500,2,Australia,Tasmania,NA,86525f8e,0,44333,17/05/2021
17/05/2021,124,3,206122,124,121,0,0,0,74630,428060,2,Australia,Australian Capital Territory,NA,f42f23e3,0,44333,17/05/2021
17/05/2021,169,0,191187,169,164,5,0,0,34970,245562,2,Australia,Northern Territory,NA,a079fdb2,5,44333,17/05/2021
17/05/2021,742,4,1320384,742,724,2,1,0,229134,1756494,2,Australia,South Australia,NA,165128d0,14,44333,17/05/2021
17/05/2021,1015,9,1141617,1015,999,1,1,0,325733,2630557,2,Australia,Western Australia,NA,1f999f12,7,44333,17/05/2021
17/05/2021,29978,914,17581041,29978,26297,23.1,3,1,3100137,25459470,1,Australia,NA,NA,99999999,2767,44333,17/05/2021
17/05/2021,1589,7,2547312,1589,1564,13,0,0,613831,5115451,2,Australia,Queensland,NA,36068882,18,44333,17/05/2021
17/05/2021,20545,824,6078808,20545,19702,0,0,0,792334,6629870,2,Australia,Victoria,NA,6c5dccdb,19,44333,17/05/2021
17/05/2021,5560,54,5874705,5560,2802,2.1,1,1,927464,8117976,2,Australia,New South Wales,NA,5c4dd6e0,2704,44333,17/05/2021
18/05/2021,234,13,221573,234,221,0,0,0,104542,535500,2,Australia,Tasmania,NA,86525f8e,0,44334,18/05/2021
18/05/2021,124,3,206790,124,121,0,0,0,76288,428060,2,Australia,Australian Capital Territory,NA,f42f23e3,0,44334,18/05/2021
18/05/2021,170,0,192011,170,164,6,0,0,35934,245562,2,Australia,Northern Territory,NA,a079fdb2,6,44334,18/05/2021
18/05/2021,746,4,1322736,746,733,2,1,0,233985,1756494,2,Australia,South Australia,NA,165128d0,9,44334,18/05/2021
18/05/2021,1015,9,1143613,1015,1000,1,1,0,333814,2630557,2,Australia,Western Australia,NA,1f999f12,6,44334,18/05/2021
18/05/2021,29988,914,17620395,29988,26309,25.07,3,1,3183324,25459470,1,Australia,NA,NA,99999999,2765,44334,18/05/2021
18/05/2021,20545,824,6096849,20545,19704,0,0,0,816551,6629870,2,Australia,Victoria,NA,6c5dccdb,17,44334,18/05/2021
18/05/2021,1591,7,2553217,1591,1564,14,0,0,626402,5115451,2,Australia,Queensland,NA,36068882,20,44334,18/05/2021
18/05/2021,5563,54,5883606,5563,2802,2.07,1,1,955808,8117976,2,Australia,New South Wales,NA,5c4dd6e0,2707,44334,18/05/2021
19/05/2021,234,13,222327,234,221,0,0,0,108658,535500,2,Australia,Tasmania,NA,86525f8e,0,44335,19/05/2021
19/05/2021,124,3,207314,124,121,0,0,0,78050,428060,2,Australia,Australian Capital Territory,NA,f42f23e3,0,44335,19/05/2021
19/05/2021,170,0,193041,170,165,5,0,0,37349,245562,2,Australia,Northern Territory,NA,a079fdb2,5,44335,19/05/2021
19/05/2021,746,4,1327068,746,733,2,1,0,242975,1756494,2,Australia,South Australia,NA,165128d0,9,44335,19/05/2021
19/05/2021,1015,9,1147930,1015,1000,1,1,0,342472,2630557,2,Australia,Western Australia,NA,1f999f12,6,44335,19/05/2021
19/05/2021,29991,914,17679009,29991,26315,21.95,3,1,3278854,25459470,1,Australia,NA,NA,99999999,2762,44335,19/05/2021
19/05/2021,20546,824,6117417,20546,19706,0,0,0,841713,6629870,2,Australia,Victoria,NA,6c5dccdb,16,44335,19/05/2021
19/05/2021,1591,7,2561025,1591,1567,12,0,0,640931,5115451,2,Australia,Queensland,NA,36068882,17,44335,19/05/2021
19/05/2021,5565,54,5902887,5565,2802,1.95,1,1,986706,8117976,2,Australia,New South Wales,NA,5c4dd6e0,2709,44335,19/05/2021
20/05/2021,234,13,223269,234,221,0,0,0,110162,535500,2,Australia,Tasmania,NA,86525f8e,0,44336,20/05/2021
20/05/2021,124,3,207708,124,121,0,0,0,79948,428060,2,Australia,Australian Capital Territory,NA,f42f23e3,0,44336,20/05/2021
20/05/2021,170,0,194261,170,165,5,0,0,38827,245562,2,Australia,Northern Territory,NA,a079fdb2,5,44336,20/05/2021
20/05/2021,747,4,1330943,747,736,2,0,0,250026,1756494,2,Australia,South Australia,NA,165128d0,7,44336,20/05/2021
20/05/2021,1016,9,1150843,1016,1000,1,0,0,351457,2630557,2,Australia,Western Australia,NA,1f999f12,7,44336,20/05/2021
20/05/2021,29997,914,17734254,29997,26323,21.95,1,1,3371728,25459470,1,Australia,NA,NA,99999999,2760,44336,20/05/2021
20/05/2021,20546,824,6138905,20546,19707,0,0,0,866674,6629870,2,Australia,Victoria,NA,6c5dccdb,15,44336,20/05/2021
20/05/2021,1593,7,2569260,1593,1571,12,0,0,656156,5115451,2,Australia,Queensland,NA,36068882,15,44336,20/05/2021
20/05/2021,5567,54,5919065,5567,2802,1.95,1,1,1018478,8117976,2,Australia,New South Wales,NA,5c4dd6e0,2711,44336,20/05/2021
21/05/2021,234,13,224086,234,221,0,0,0,112357,535500,2,Australia,Tasmania,NA,86525f8e,0,44337,21/05/2021
21/05/2021,124,3,208255,124,121,0,0,0,81821,428060,2,Australia,Australian Capital Territory,NA,f42f23e3,0,44337,21/05/2021
21/05/2021,170,0,195674,170,165,5,0,0,40086,245562,2,Australia,Northern Territory,NA,a079fdb2,5,44337,21/05/2021
21/05/2021,748,4,1334519,748,739,1,0,0,257411,1756494,2,Australia,South Australia,NA,165128d0,5,44337,21/05/2021
21/05/2021,1016,9,1153720,1016,1002,1,0,0,361710,2630557,2,Australia,Western Australia,NA,1f999f12,5,44337,21/05/2021
21/05/2021,30000,914,17784447,30000,26330,20.53,1,1,3472874,25459470,1,Australia,NA,NA,99999999,2756,44337,21/05/2021
21/05/2021,20546,824,6156947,20546,19708,0,0,0,893227,6629870,2,Australia,Victoria,NA,6c5dccdb,14,44337,21/05/2021
21/05/2021,1595,7,2577490,1595,1572,12,0,0,673729,5115451,2,Australia,Queensland,NA,36068882,16,44337,21/05/2021
21/05/2021,5567,54,5933756,5567,2802,1.53,1,1,1052533,8117976,2,Australia,New South Wales,NA,5c4dd6e0,2711,44337,21/05/2021
22/05/2021,234,13,224745,234,221,0,0,0,115761,535500,2,Australia,Tasmania,NA,86525f8e,0,44338,22/05/2021
22/05/2021,124,3,208559,124,121,0,0,0,83411,428060,2,Australia,Australian Capital Territory,NA,f42f23e3,0,44338,22/05/2021
22/05/2021,171,0,196546,171,165,6,0,0,40975,245562,2,Australia,Northern Territory,NA,a079fdb2,6,44338,22/05/2021
22/05/2021,748,4,1338020,748,740,1,0,0,263602,1756494,2,Australia,South Australia,NA,165128d0,4,44338,22/05/2021
22/05/2021,1016,9,1153720,1016,1003,1,0,0,371558,2630557,2,Australia,Western Australia,NA,1f999f12,4,44338,22/05/2021
22/05/2021,30008,914,17823921,30008,26336,24,1,1,3563495,25459470,1,Australia,NA,NA,99999999,2758,44338,22/05/2021
22/05/2021,20546,824,6172155,20546,19711,0,0,0,914968,6629870,2,Australia,Victoria,NA,6c5dccdb,11,44338,22/05/2021
22/05/2021,1601,7,2583751,1601,1573,13,0,0,688793,5115451,2,Australia,Queensland,NA,36068882,21,44338,22/05/2021
22/05/2021,5568,54,5946425,5568,2802,3,1,1,1084427,8117976,2,Australia,New South Wales,NA,5c4dd6e0,2712,44338,22/05/2021
23/05/2021,234,13,225137,234,221,0,0,0,118205,535500,2,Australia,Tasmania,NA,86525f8e,0,44339,23/05/2021
23/05/2021,124,3,208728,124,121,0,0,0,84715,428060,2,Australia,Australian Capital Territory,NA,f42f23e3,0,44339,23/05/2021
23/05/2021,171,0,197173,171,168,3,0,0,41040,245562,2,Australia,Northern Territory,NA,a079fdb2,3,44339,23/05/2021
23/05/2021,748,4,1341356,748,742,0,0,0,265947,1756494,2,Australia,South Australia,NA,165128d0,2,44339,23/05/2021
23/05/2021,1016,9,1153720,1016,1004,0,0,0,376458,2630557,2,Australia,Western Australia,NA,1f999f12,3,44339,23/05/2021
23/05/2021,30011,914,17857120,30011,26346,18,1,1,3600964,25459470,1,Australia,NA,NA,99999999,2751,44339,23/05/2021
23/05/2021,20547,824,6186620,20547,19715,0,0,0,924143,6629870,2,Australia,Victoria,NA,6c5dccdb,8,44339,23/05/2021
23/05/2021,1601,7,2587941,1601,1573,12,0,0,692941,5115451,2,Australia,Queensland,NA,36068882,21,44339,23/05/2021
23/05/2021,5570,54,5956445,5570,2802,3,1,1,1097515,8117976,2,Australia,New South Wales,NA,5c4dd6e0,2714,44339,23/05/2021
24/05/2021,234,13,225507,234,221,0,0,0,119347,535500,2,Australia,Tasmania,NA,86525f8e,0,44340,24/05/2021
24/05/2021,124,3,208959,124,121,0,0,0,85307,428060,2,Australia,Australian Capital Territory,NA,f42f23e3,0,44340,24/05/2021
24/05/2021,171,0,197805,171,168,3,0,0,41326,245562,2,Australia,Northern Territory,NA,a079fdb2,3,44340,24/05/2021
24/05/2021,749,4,1343558,749,744,0,0,0,267172,1756494,2,Australia,South Australia,NA,165128d0,1,44340,24/05/2021
24/05/2021,1017,9,1159358,1017,1004,0,0,0,378198,2630557,2,Australia,Western Australia,NA,1f999f12,4,44340,24/05/2021
24/05/2021,30021,914,17891090,30021,26357,19,1,1,3614053,25459470,1,Australia,NA,NA,99999999,2750,44340,24/05/2021
24/05/2021,20549,824,6197877,20549,19719,1,0,0,929107,6629870,2,Australia,Victoria,NA,6c5dccdb,6,44340,24/05/2021
24/05/2021,1605,7,2591922,1605,1578,13,0,0,694306,5115451,2,Australia,Queensland,NA,36068882,20,44340,24/05/2021
24/05/2021,5572,54,5966104,5572,2802,2,1,1,1099290,8117976,2,Australia,New South Wales,NA,5c4dd6e0,2716,44340,24/05/2021
25/05/2021,234,13,226069,234,221,0,0,0,121526,535500,2,Australia,Tasmania,NA,86525f8e,0,44341,25/05/2021
25/05/2021,124,3,209643,124,121,0,0,0,87738,428060,2,Australia,Australian Capital Territory,NA,f42f23e3,0,44341,25/05/2021
25/05/2021,171,0,198647,171,169,2,0,0,42149,245562,2,Australia,Northern Territory,NA,a079fdb2,2,44341,25/05/2021
25/05/2021,750,4,1346301,750,744,0,0,0,272612,1756494,2,Australia,South Australia,NA,165128d0,2,44341,25/05/2021
25/05/2021,1017,9,1162634,1017,1005,0,0,0,386687,2630557,2,Australia,Western Australia,NA,1f999f12,3,44341,25/05/2021
25/05/2021,30030,914,17926654,30030,26360,17,1,1,3690622,25459470,1,Australia,NA,NA,99999999,2756,44341,25/05/2021
25/05/2021,20553,824,6212769,20553,19719,1,0,0,940531,6629870,2,Australia,Victoria,NA,6c5dccdb,10,44341,25/05/2021
25/05/2021,5574,54,5973366,5574,2802,3,1,1,1128802,8117976,2,Australia,New South Wales,NA,5c4dd6e0,2718,44341,25/05/2021
25/05/2021,1607,7,2597225,1607,1579,11,0,0,710577,5115451,2,Australia,Queensland,NA,36068882,21,44341,25/05/2021
26/05/2021,234,13,226872,234,221,0,0,0,124144,535500,2,Australia,Tasmania,NA,86525f8e,0,44342,26/05/2021
26/05/2021,124,3,210302,124,121,0,0,0,89373,428060,2,Australia,Australian Capital Territory,NA,f42f23e3,0,44342,26/05/2021
26/05/2021,171,0,200065,171,169,2,0,0,43743,245562,2,Australia,Northern Territory,NA,a079fdb2,2,44342,26/05/2021
26/05/2021,752,4,1350665,752,745,0,0,0,279195,1756494,2,Australia,South Australia,NA,165128d0,3,44342,26/05/2021
26/05/2021,1017,9,1165910,1017,1006,0,0,0,395921,2630557,2,Australia,Western Australia,NA,1f999f12,2,44342,26/05/2021
26/05/2021,30048,914,17988148,30048,26364,20,1,1,3795280,25459470,1,Australia,NA,NA,99999999,2770,44342,26/05/2021
26/05/2021,20563,824,6238949,20563,19720,1,0,0,971029,6629870,2,Australia,Victoria,NA,6c5dccdb,19,44342,26/05/2021
26/05/2021,5576,54,5990064,5576,2802,3,1,1,1162768,8117976,2,Australia,New South Wales,NA,5c4dd6e0,2720,44342,26/05/2021
26/05/2021,1611,7,2605321,1611,1580,14,0,0,729107,5115451,2,Australia,Queensland,NA,36068882,24,44342,26/05/2021
27/05/2021,234,13,227828,234,221,0,0,0,126999,535500,2,Australia,Tasmania,NA,86525f8e,0,44343,27/05/2021
27/05/2021,124,3,210804,124,121,0,0,0,91238,428060,2,Australia,Australian Capital Territory,NA,f42f23e3,0,44343,27/05/2021
27/05/2021,172,0,201170,172,169,3,0,0,45363,245562,2,Australia,Northern Territory,NA,a079fdb2,3,44343,27/05/2021
27/05/2021,752,4,1357707,752,745,0,0,0,286668,1756494,2,Australia,South Australia,NA,165128d0,3,44343,27/05/2021
27/05/2021,1017,9,1169715,1017,1006,0,0,0,406913,2630557,2,Australia,Western Australia,NA,1f999f12,2,44343,27/05/2021
27/05/2021,30063,914,18069196,30063,26371,18,2,2,3906668,25459470,1,Australia,NA,NA,99999999,2778,44343,27/05/2021
27/05/2021,20575,824,6279360,20575,19721,1,1,1,1001455,6629870,2,Australia,Victoria,NA,6c5dccdb,30,44343,27/05/2021
27/05/2021,5576,54,6008070,5576,2802,3,1,1,1198685,8117976,2,Australia,New South Wales,NA,5c4dd6e0,2720,44343,27/05/2021
27/05/2021,1613,7,2614542,1613,1586,11,0,0,749347,5115451,2,Australia,Queensland,NA,36068882,20,44343,27/05/2021
28/05/2021,234,13,228890,234,221,0,0,0,129451,535500,2,Australia,Tasmania,NA,86525f8e,0,44344,28/05/2021
28/05/2021,124,3,212049,124,121,0,0,0,93258,428060,2,Australia,Australian Capital Territory,NA,f42f23e3,0,44344,28/05/2021
28/05/2021,172,0,202281,172,169,3,0,0,46657,245562,2,Australia,Northern Territory,NA,a079fdb2,3,44344,28/05/2021
28/05/2021,752,4,1366004,752,746,0,0,0,294386,1756494,2,Australia,South Australia,NA,165128d0,2,44344,28/05/2021
28/05/2021,1017,9,1179183,1017,1006,0,0,0,417671,2630557,2,Australia,Western Australia,NA,1f999f12,2,44344,28/05/2021
28/05/2021,30073,914,18164843,30073,26374,19,2,2,4031538,25459470,1,Australia,NA,NA,99999999,2785,44344,28/05/2021
28/05/2021,20580,824,6326822,20580,19721,1,1,1,1042844,6629870,2,Australia,Victoria,NA,6c5dccdb,35,44344,28/05/2021
28/05/2021,5579,54,6025663,5579,2802,3,1,1,1236255,8117976,2,Australia,New South Wales,NA,5c4dd6e0,2723,44344,28/05/2021
28/05/2021,1615,7,2623951,1615,1588,12,0,0,771016,5115451,2,Australia,Queensland,NA,36068882,20,44344,28/05/2021
29/05/2021,234,13,230341,234,221,0,0,0,131958,535500,2,Australia,Tasmania,NA,86525f8e,0,44345,29/05/2021
29/05/2021,124,3,212796,124,121,0,0,0,95446,428060,2,Australia,Australian Capital Territory,NA,f42f23e3,0,44345,29/05/2021
29/05/2021,173,0,203762,173,169,4,0,0,47171,245562,2,Australia,Northern Territory,NA,a079fdb2,4,44345,29/05/2021
29/05/2021,752,4,1373148,752,746,0,0,0,301876,1756494,2,Australia,South Australia,NA,165128d0,2,44345,29/05/2021
29/05/2021,20587,824,6383446,20587,19722,1,0,0,1086302,6629870,2,Australia,Victoria,NA,6c5dccdb,41,44345,29/05/2021
29/05/2021,30083,914,18252067,30083,26377,17,1,1,4153149,25459470,1,Australia,NA,NA,99999999,2792,44345,29/05/2021
29/05/2021,1017,9,1179183,1017,1006,0,0,0,428327,2630557,2,Australia,Western Australia,NA,1f999f12,2,44345,29/05/2021
29/05/2021,5580,54,6042675,5580,2802,3,1,1,1272007,8117976,2,Australia,New South Wales,NA,5c4dd6e0,2724,44345,29/05/2021
29/05/2021,1616,7,2626716,1616,1590,9,0,0,790062,5115451,2,Australia,Queensland,NA,36068882,19,44345,29/05/2021
30/05/2021,234,13,231226,234,221,0,0,0,134242,535500,2,Australia,Tasmania,NA,86525f8e,0,44346,30/05/2021
30/05/2021,124,3,213042,124,121,0,0,0,96535,428060,2,Australia,Australian Capital Territory,NA,f42f23e3,0,44346,30/05/2021
30/05/2021,173,0,205324,173,170,3,0,0,47181,245562,2,Australia,Northern Territory,NA,a079fdb2,3,44346,30/05/2021
30/05/2021,754,4,1379040,754,747,0,0,0,304657,1756494,2,Australia,South Australia,NA,165128d0,3,44346,30/05/2021
30/05/2021,20593,824,6428747,20593,19724,1,0,0,1113750,6629870,2,Australia,Victoria,NA,6c5dccdb,45,44346,30/05/2021
30/05/2021,30098,914,18323428,30098,26382,19,1,1,4211101,25459470,1,Australia,NA,NA,99999999,2802,44346,30/05/2021
30/05/2021,1017,9,1179183,1017,1006,0,0,0,432118,2630557,2,Australia,Western Australia,NA,1f999f12,2,44346,30/05/2021
30/05/2021,5585,54,6058664,5585,2802,3,1,1,1287975,8117976,2,Australia,New South Wales,NA,5c4dd6e0,2729,44346,30/05/2021
30/05/2021,1618,7,2628202,1618,1591,12,0,0,794643,5115451,2,Australia,Queensland,NA,36068882,20,44346,30/05/2021
31/05/2021,234,13,232091,234,221,0,0,0,134462,535500,2,Australia,Tasmania,NA,86525f8e,0,44347,31/05/2021
31/05/2021,124,3,213381,124,121,0,0,0,97435,428060,2,Australia,Australian Capital Territory,NA,f42f23e3,0,44347,31/05/2021
31/05/2021,173,0,207328,173,170,3,0,0,48620,245562,2,Australia,Northern Territory,NA,a079fdb2,3,44347,31/05/2021
31/05/2021,754,4,1384104,754,747,0,0,0,305878,1756494,2,Australia,South Australia,NA,165128d0,3,44347,31/05/2021
31/05/2021,20598,824,6472621,20598,19724,1,0,0,1134659,6629870,2,Australia,Victoria,NA,6c5dccdb,50,44347,31/05/2021
31/05/2021,30106,914,18404719,30106,26382,21,1,1,4243600,25459470,1,Australia,NA,NA,99999999,2810,44347,31/05/2021
31/05/2021,1018,9,1192695,1018,1006,0,0,0,436609,2630557,2,Australia,Western Australia,NA,1f999f12,3,44347,31/05/2021
31/05/2021,5587,54,6072521,5587,2802,3,1,1,1289964,8117976,2,Australia,New South Wales,NA,5c4dd6e0,2731,44347,31/05/2021
31/05/2021,1618,7,2629978,1618,1591,14,0,0,795973,5115451,2,Australia,Queensland,NA,36068882,20,44347,31/05/2021
1/06/2021,234,13,232862,234,221,0,0,0,138902,535500,2,Australia,Tasmania,NA,86525f8e,0,44348,1/06/2021
1/06/2021,124,3,213868,124,121,0,0,0,98247,428060,2,Australia,Australian Capital Territory,NA,f42f23e3,0,44348,1/06/2021
1/06/2021,173,0,209398,173,170,3,0,0,50065,245562,2,Australia,Northern Territory,NA,a079fdb2,3,44348,1/06/2021
1/06/2021,754,4,1389438,754,748,0,0,0,313097,1756494,2,Australia,South Australia,NA,165128d0,2,44348,1/06/2021
1/06/2021,20609,824,6515320,20609,19726,1,0,0,1175048,6629870,2,Australia,Victoria,NA,6c5dccdb,59,44348,1/06/2021
1/06/2021,30118,914,18469982,30118,26385,20,1,1,4362739,25459470,1,Australia,NA,NA,99999999,2819,44348,1/06/2021
1/06/2021,1019,9,1196796,1019,1006,0,0,0,446840,2630557,2,Australia,Western Australia,NA,1f999f12,4,44348,1/06/2021
1/06/2021,5587,54,6082322,5587,2802,3,1,1,1325438,8117976,2,Australia,New South Wales,NA,5c4dd6e0,2731,44348,1/06/2021
1/06/2021,1618,7,2629978,1618,1591,13,0,0,815102,5115451,2,Australia,Queensland,NA,36068882,20,44348,1/06/2021
2/06/2021,234,13,234095,234,221,0,0,0,141919,535500,2,Australia,Tasmania,NA,86525f8e,0,44349,2/06/2021
2/06/2021,124,3,214834,124,121,0,0,0,100579,428060,2,Australia,Australian Capital Territory,NA,f42f23e3,0,44349,2/06/2021
2/06/2021,173,0,209444,173,170,3,0,0,51924,245562,2,Australia,Northern Territory,NA,a079fdb2,3,44349,2/06/2021
2/06/2021,20614,824,6566353,20614,19727,2,0,0,1226224,6629870,2,Australia,Victoria,NA,6c5dccdb,63,44349,2/06/2021
2/06/2021,760,4,1397356,760,753,0,0,0,321176,1756494,2,Australia,South Australia,NA,165128d0,3,44349,2/06/2021
2/06/2021,30130,914,18566365,30130,26393,21,1,1,4501444,25459470,1,Australia,NA,NA,99999999,2823,44349,2/06/2021
2/06/2021,1018,9,1201329,1018,1008,0,0,0,457069,2630557,2,Australia,Western Australia,NA,1f999f12,1,44349,2/06/2021
2/06/2021,5588,54,6103873,5588,2802,3,1,1,1363217,8117976,2,Australia,New South Wales,NA,5c4dd6e0,2732,44349,2/06/2021
2/06/2021,1619,7,2639081,1619,1591,13,0,0,839336,5115451,2,Australia,Queensland,NA,36068882,21,44349,2/06/2021
3/06/2021,234,13,234829,234,221,0,0,0,144682,535500,2,Australia,Tasmania,NA,86525f8e,0,44350,3/06/2021
3/06/2021,124,3,216130,124,121,0,0,0,102566,428060,2,Australia,Australian Capital Territory,NA,f42f23e3,0,44350,3/06/2021
3/06/2021,173,0,211026,173,171,2,0,0,53718,245562,2,Australia,Northern Territory,NA,a079fdb2,2,44350,3/06/2021
3/06/2021,20617,824,6623872,20617,19728,3,0,0,1276934,6629870,2,Australia,Victoria,NA,6c5dccdb,65,44350,3/06/2021
3/06/2021,760,4,1405415,760,752,0,0,0,330679,1756494,2,Australia,South Australia,NA,165128d0,4,44350,3/06/2021
3/06/2021,30137,914,18661886,30137,26396,20,1,1,4642703,25459470,1,Australia,NA,NA,99999999,2827,44350,3/06/2021
3/06/2021,1018,9,1205363,1018,1008,0,0,0,467681,2630557,2,Australia,Western Australia,NA,1f999f12,1,44350,3/06/2021
3/06/2021,5590,54,6122545,5590,2802,3,1,1,1403595,8117976,2,Australia,New South Wales,NA,5c4dd6e0,2734,44350,3/06/2021
3/06/2021,1621,7,2642706,1621,1593,12,0,0,862848,5115451,2,Australia,Queensland,NA,36068882,21,44350,3/06/2021
4/06/2021,234,13,236632,234,221,0,0,0,146472,535500,2,Australia,Tasmania,NA,86525f8e,0,44351,4/06/2021
4/06/2021,124,3,216923,124,121,0,0,0,105342,428060,2,Australia,Australian Capital Territory,NA,f42f23e3,0,44351,4/06/2021
4/06/2021,173,0,212909,173,171,2,0,0,55847,245562,2,Australia,Northern Territory,NA,a079fdb2,2,44351,4/06/2021
4/06/2021,20621,824,6673311,20621,19729,3,0,0,1325149,6629870,2,Australia,Victoria,NA,6c5dccdb,68,44351,4/06/2021
4/06/2021,761,4,1412113,761,752,1,0,0,340080,1756494,2,Australia,South Australia,NA,165128d0,5,44351,4/06/2021
4/06/2021,30150,914,18751395,30150,26401,19,0,0,4786362,25459470,1,Australia,NA,NA,99999999,2835,44351,4/06/2021
4/06/2021,1018,9,1209203,1018,1008,0,0,0,479137,2630557,2,Australia,Western Australia,NA,1f999f12,1,44351,4/06/2021
4/06/2021,5590,54,6145128,5590,2802,3,0,0,1445317,8117976,2,Australia,New South Wales,NA,5c4dd6e0,2734,44351,4/06/2021
4/06/2021,1629,7,2645176,1629,1597,10,0,0,889018,5115451,2,Australia,Queensland,NA,36068882,25,44351,4/06/2021
5/06/2021,234,13,237469,234,221,0,0,0,150233,535500,2,Australia,Tasmania,NA,86525f8e,0,44352,5/06/2021
5/06/2021,124,3,218002,124,121,0,0,0,107737,428060,2,Australia,Australian Capital Territory,NA,f42f23e3,0,44352,5/06/2021
5/06/2021,173,0,213923,173,171,2,0,0,57293,245562,2,Australia,Northern Territory,NA,a079fdb2,2,44352,5/06/2021
5/06/2021,20627,824,6709673,20627,19729,3,0,0,1377251,6629870,2,Australia,Victoria,NA,6c5dccdb,74,44352,5/06/2021
5/06/2021,762,4,1417842,762,752,1,0,0,349599,1756494,2,Australia,South Australia,NA,165128d0,6,44352,5/06/2021
5/06/2021,30158,914,18820175,30158,26401,17,0,0,4927607,25459470,1,Australia,NA,NA,99999999,2843,44352,5/06/2021
5/06/2021,1018,9,1209203,1018,1008,0,0,0,489985,2630557,2,Australia,Western Australia,NA,1f999f12,1,44352,5/06/2021
5/06/2021,5590,54,6164531,5590,2802,2,0,0,1481291,8117976,2,Australia,New South Wales,NA,5c4dd6e0,2734,44352,5/06/2021
5/06/2021,1630,7,2649532,1630,1597,9,0,0,914218,5115451,2,Australia,Queensland,NA,36068882,26,44352,5/06/2021
