date,us_date,confirmed,deaths,active,tests,positives,recovered,hosp,icu,vent,vaccines,vaccines_1,vaccines_2,population,administrative_area_level_2
27/10/2020,2020-10-27,27541,909,1764,8598558,27541,24868,15,1,0,0,0,0,25459470,NA
28/10/2020,2020-10-28,27555,911,1764,8650241,27555,24880,13,1,0,0,0,0,25459470,NA
29/10/2020,2020-10-29,27570,911,1766,8700911,27570,24893,19,1,0,0,0,0,25459470,NA
30/10/2020,2020-10-30,27582,911,1773,8748442,27582,24898,20,1,0,0,0,0,25459470,NA
31/10/2020,2020-10-31,27590,911,1701,8789279,27590,24978,17,1,0,0,0,0,25459470,NA
1/11/2020,2020-11-01,27595,911,1694,8825186,27595,24990,17,1,1,0,0,0,25459470,NA
2/11/2020,2020-11-02,27602,911,1681,8855401,27602,25010,16,1,1,0,0,0,25459470,NA
3/11/2020,2020-11-03,27610,911,1661,8887171,27610,25038,15,1,1,0,0,0,25459470,NA
4/11/2020,2020-11-04,27622,911,1651,8933563,27622,25060,20,1,1,0,0,0,25459470,NA
5/11/2020,2020-11-05,27634,911,1652,8977142,27634,25071,21,1,1,0,0,0,25459470,NA
6/11/2020,2020-11-06,27645,911,1657,9023613,27645,25077,20,1,1,0,0,0,25459470,NA
7/11/2020,2020-11-07,27652,911,1652,9062355,27652,25089,19,1,1,0,0,0,25459470,NA
8/11/2020,2020-11-08,27658,911,1650,9097814,27658,25097,19,1,1,0,0,0,25459470,NA
9/11/2020,2020-11-09,27668,911,1657,9126840,27668,25100,20,1,1,0,0,0,25459470,NA
10/11/2020,2020-11-10,27677,911,1664,9160213,27677,25102,20,1,1,0,0,0,25459470,NA
11/11/2020,2020-11-11,27685,911,1671,9212619,27685,25103,22,0,0,0,0,0,25459470,NA
12/11/2020,2020-11-12,27698,911,1679,9268481,27698,25108,22,0,0,0,0,0,25459470,NA
13/11/2020,2020-11-13,27703,911,1678,9308474,27703,25114,22,0,0,0,0,0,25459470,NA
14/11/2020,2020-11-14,27711,911,1681,9348696,27711,25119,21,0,0,0,0,0,25459470,NA
15/11/2020,2020-11-15,27728,911,1692,9379339,27728,25125,22,0,0,0,0,0,25459470,NA
16/11/2020,2020-11-16,27750,911,1705,9401769,27750,25134,24,0,0,0,0,0,25459470,NA
17/11/2020,2020-11-17,27760,911,1709,9441350,27760,25140,23,0,0,0,0,0,25459470,NA
18/11/2020,2020-11-18,27777,911,1725,9498046,27777,25141,22,0,0,0,0,0,25459470,NA
19/11/2020,2020-11-19,27784,911,1731,9559001,27784,25142,26,0,0,0,0,0,25459470,NA
20/11/2020,2020-11-20,27792,911,1738,9619393,27792,25143,23,0,0,0,0,0,25459470,NA
21/11/2020,2020-11-21,27806,911,1745,9671796,27806,25150,25,0,0,0,0,0,25459470,NA
22/11/2020,2020-11-22,27821,911,1758,9714007,27821,25152,22,0,0,0,0,0,25459470,NA
23/11/2020,2020-11-23,27835,911,1768,9746722,27835,25156,21,0,0,0,0,0,25459470,NA
24/11/2020,2020-11-24,27848,911,1780,9780480,27848,25157,26,0,0,0,0,0,25459470,NA
25/11/2020,2020-11-25,27856,911,1782,9832067,27856,25163,24,0,0,0,0,0,25459470,NA
26/11/2020,2020-11-26,27864,911,1783,9878139,27864,25170,24,0,0,0,0,0,25459470,NA
27/11/2020,2020-11-27,27874,911,1777,9922615,27874,25186,22,0,0,0,0,0,25459470,NA
28/11/2020,2020-11-28,27885,911,1774,9952658,27885,25200,22,0,0,0,0,0,25459470,NA
29/11/2020,2020-11-29,27892,911,1777,9975692,27892,25204,21,0,0,0,0,0,25459470,NA
30/11/2020,2020-11-30,27903,912,1778,10000219,27903,25213,22,0,0,0,0,0,25459470,NA
1/12/2020,2020-12-01,27912,912,1778,10027337,27912,25222,21,0,0,0,0,0,25459470,NA
2/12/2020,2020-12-02,27923,912,1780,10068443,27923,25231,21,0,0,0,0,0,25459470,NA
3/12/2020,2020-12-03,27940,912,1792,10104210,27940,25236,26,0,0,0,0,0,25459470,NA
4/12/2020,2020-12-04,27949,912,1792,10134668,27949,25245,27,0,0,0,0,0,25459470,NA
5/12/2020,2020-12-05,27956,912,1792,10161634,27956,25252,28,0,0,0,0,0,25459470,NA
6/12/2020,2020-12-06,27965,912,1798,10184720,27965,25255,29,0,0,0,0,0,25459470,NA
7/12/2020,2020-12-07,27972,912,1802,10206753,27972,25258,33,0,0,0,0,0,25459470,NA
8/12/2020,2020-12-08,27987,912,1812,10229311,27987,25263,37,0,0,0,0,0,25459470,NA
9/12/2020,2020-12-09,27993,912,1812,10265843,27993,25269,32,0,0,0,0,0,25459470,NA
10/12/2020,2020-12-10,28001,912,1814,10303104,28001,25275,38,0,0,0,0,0,25459470,NA
11/12/2020,2020-12-11,28012,912,1822,10333910,28012,25278,38,0,0,0,0,0,25459470,NA
12/12/2020,2020-12-12,28025,912,1831,10359301,28025,25282,40,0,0,0,0,0,25459470,NA
13/12/2020,2020-12-13,28030,912,1832,10379994,28030,25286,34,0,0,0,0,0,25459470,NA
14/12/2020,2020-12-14,28039,912,1832,10400623,28039,25295,28,1,0,0,0,0,25459470,NA
15/12/2020,2020-12-15,28047,912,1836,10421329,28047,25299,31,1,0,0,0,0,25459470,NA
16/12/2020,2020-12-16,28059,912,1848,10453300,28059,25299,28,1,0,0,0,0,25459470,NA
17/12/2020,2020-12-17,28072,912,1855,10481898,28072,25305,29,1,0,0,0,0,25459470,NA
18/12/2020,2020-12-18,28093,912,1871,10504909,28093,25310,24,0,0,0,0,0,25459470,NA
19/12/2020,2020-12-19,28128,912,1905,10537259,28128,25311,25,0,0,0,0,0,25459470,NA
20/12/2020,2020-12-20,28172,912,1942,10583634,28172,25318,26,0,0,0,0,0,25459470,NA
21/12/2020,2020-12-21,28198,912,1964,10651486,28198,25322,23,0,0,0,0,0,25459470,NA
22/12/2020,2020-12-22,28219,912,1978,10727580,28219,25329,22,0,0,0,0,0,25459470,NA
23/12/2020,2020-12-23,28237,912,1993,10817253,28237,25332,20,0,0,0,0,0,25459470,NA
24/12/2020,2020-12-24,28262,912,2014,10917267,28262,25336,21,0,0,0,0,0,25459470,NA
25/12/2020,2020-12-25,28276,912,2023,11010631,28276,25341,24,0,0,0,0,0,25459470,NA
26/12/2020,2020-12-26,28296,912,2044,11061500,28296,25340,23,0,0,0,0,0,25459470,NA
27/12/2020,2020-12-27,28312,912,2058,11096776,28312,25342,25,0,0,0,0,0,25459470,NA
28/12/2020,2020-12-28,28337,913,2072,11126202,28337,25352,19,0,0,0,0,0,25459470,NA
29/12/2020,2020-12-29,28350,913,2079,11165514,28350,25358,24,0,0,0,0,0,25459470,NA
30/12/2020,2020-12-30,28381,913,2105,11205827,28381,25363,19,0,0,0,0,0,25459470,NA
31/12/2020,2020-12-31,28407,913,2128,11260636,28407,25366,22,0,0,0,0,0,25459470,NA
1/01/2021,2021-01-01,28427,913,2147,11316982,28427,25367,20.44,0,0,0,0,0,25459470,NA
2/01/2021,2021-01-02,28470,913,2182,11377594,28470,25375,25.24,0,0,0,0,0,25459470,NA
3/01/2021,2021-01-03,28483,913,2188,11428730,28483,25382,26.25,0,0,0,0,0,25459470,NA
4/01/2021,2021-01-04,28505,913,2210,11505997,28505,25382,26.15,0,0,0,0,0,25459470,NA
5/01/2021,2021-01-05,28523,913,2218,11590672,28523,25392,32.17,0,0,0,0,0,25459470,NA
6/01/2021,2021-01-06,28536,913,2231,11691946,28536,25392,37.12,0,0,0,0,0,25459470,NA
7/01/2021,2021-01-07,28546,913,2234,11779835,28546,25399,38.14,0,0,0,0,0,25459470,NA
8/01/2021,2021-01-08,28571,913,2253,11852383,28571,25405,41.15,0,0,0,0,0,25459470,NA
9/01/2021,2021-01-09,28582,913,2263,11928140,28582,25406,40.1,0,0,0,0,0,25459470,NA
10/01/2021,2021-01-10,28595,913,2271,12004467,28595,25411,41.09,0,0,0,0,0,25459470,NA
11/01/2021,2021-01-11,28614,913,2278,12079425,28614,25423,45.08,0,1,0,0,0,25459470,NA
12/01/2021,2021-01-12,28634,913,2292,12139602,28634,25429,47.36,0,1,0,0,0,25459470,NA
13/01/2021,2021-01-13,28650,913,2294,12209377,28650,25443,43.62,1,1,0,0,0,25459470,NA
14/01/2021,2021-01-14,28658,913,2295,12272547,28658,25450,47.38,1,1,0,0,0,25459470,NA
15/01/2021,2021-01-15,28669,913,2299,12327753,28669,25457,51.39,1,1,0,0,0,25459470,NA
16/01/2021,2021-01-16,28689,913,2306,12372409,28689,25470,47,2,0,0,0,0,25459470,NA
17/01/2021,2021-01-17,28708,913,2314,12405954,28708,25481,38,2,0,0,0,0,25459470,NA
18/01/2021,2021-01-18,28721,913,2311,12447974,28721,25497,33.94,2,0,0,0,0,25459470,NA
19/01/2021,2021-01-19,28731,913,2320,12488954,28731,25498,33.02,2,0,0,0,0,25459470,NA
20/01/2021,2021-01-20,28740,913,2317,12546647,28740,25510,35.98,1,0,0,0,0,25459470,NA
21/01/2021,2021-01-21,28749,913,2317,12594719,28749,25519,31.93,1,0,0,0,0,25459470,NA
22/01/2021,2021-01-22,28755,913,2315,12644281,28755,25527,33.64,1,0,0,0,0,25459470,NA
23/01/2021,2021-01-23,28761,913,2309,12681350,28761,25539,32.16,0,0,0,0,0,25459470,NA
24/01/2021,2021-01-24,28766,913,2303,12713317,28766,25550,26.12,0,0,0,0,0,25459470,NA
25/01/2021,2021-01-25,28777,913,2302,12748337,28777,25562,25,0,0,0,0,0,25459470,NA
26/01/2021,2021-01-26,28780,913,2303,12778139,28780,25564,28,0,0,0,0,0,25459470,NA
27/01/2021,2021-01-27,28787,913,2302,12814349,28787,25572,21,0,0,0,0,0,25459470,NA
28/01/2021,2021-01-28,28794,913,2297,12848213,28794,25584,20.72,0,0,0,0,0,25459470,NA
29/01/2021,2021-01-29,28800,913,2302,12888924,28800,25585,20,0,0,0,0,0,25459470,NA
30/01/2021,2021-01-30,28806,913,2301,12924307,28806,25592,14,0,0,0,0,0,25459470,NA
31/01/2021,2021-01-31,28812,913,2292,12951776,28812,25607,13.77,0,0,0,0,0,25459470,NA
1/02/2021,2021-02-01,28818,913,2298,12982095,28818,25607,10,0,0,0,0,0,25459470,NA
2/02/2021,2021-02-02,28824,913,2295,13018447,28824,25616,9,0,0,0,0,0,25459470,NA
3/02/2021,2021-02-03,28829,913,2299,13077667,28829,25617,9,0,0,0,0,0,25459470,NA
4/02/2021,2021-02-04,28838,913,2301,13128847,28838,25624,10,0,0,0,0,0,25459470,NA
5/02/2021,2021-02-05,28842,913,2305,13174416,28842,25624,10,0,0,0,0,0,25459470,NA
6/02/2021,2021-02-06,28848,913,2308,13234439,28848,25627,9,0,0,0,0,0,25459470,NA
7/02/2021,2021-02-07,28850,913,2310,13275630,28850,25627,11,0,0,0,0,0,25459470,NA
8/02/2021,2021-02-08,28857,913,2311,13314092,28857,25633,10,0,0,0,0,0,25459470,NA
9/02/2021,2021-02-09,28860,913,2307,13353404,28860,25640,11,1,0,0,0,0,25459470,NA
10/02/2021,2021-02-10,28871,913,2314,13418052,28871,25644,12.11,1,0,0,0,0,25459470,NA
11/02/2021,2021-02-11,28879,913,2320,13478541,28879,25646,12.23,1,0,0,0,0,25459470,NA
12/02/2021,2021-02-12,28887,913,2322,13536915,28887,25652,12.08,1,0,0,0,0,25459470,NA
13/02/2021,2021-02-13,28892,913,2323,13586581,28892,25656,11.08,1,0,0,0,0,25459470,NA
14/02/2021,2021-02-14,28898,913,2326,13638907,28898,25659,11.99,0,0,0,0,0,25459470,NA
15/02/2021,2021-02-15,28900,913,2321,13702483,28900,25666,13.81,0,0,0,0,0,25459470,NA
16/02/2021,2021-02-16,28905,913,2324,13757442,28905,25668,12.69,0,0,0,0,0,25459470,NA
17/02/2021,2021-02-17,28911,913,2326,13842302,28911,25672,12.08,0,0,0,0,0,25459470,NA
18/02/2021,2021-02-18,28912,913,2326,13915464,28912,25673,10.96,0,0,0,0,0,25459470,NA
19/02/2021,2021-02-19,28918,913,2329,13972586,28918,25676,9.92,1,0,0,0,0,25459470,NA
20/02/2021,2021-02-20,28920,913,2325,14019006,28920,25682,10.1,1,0,0,0,0,25459470,NA
21/02/2021,2021-02-21,28926,913,2329,14053806,28926,25684,9.95,1,0,20,20,0,25459470,NA
22/02/2021,2021-02-22,28930,913,2333,14089599,28930,25684,10.95,1,0,1836,1836,0,25459470,NA
23/02/2021,2021-02-23,28937,913,2337,14133828,28937,25687,11.95,0,0,2787,2787,0,25459470,NA
24/02/2021,2021-02-24,28939,913,2333,14190604,28939,25693,12,0,0,6926,6926,0,25459470,NA
25/02/2021,2021-02-25,28947,913,2336,14240544,28947,25698,13.08,0,0,11907,11907,0,25459470,NA
26/02/2021,2021-02-26,28958,913,2345,14288433,28958,25700,16.88,0,0,16989,16989,0,25459470,NA
27/02/2021,2021-02-27,28965,913,2348,14321865,28965,25704,21.03,1,0,19527,19527,0,25459470,NA
28/02/2021,2021-02-28,28970,913,2352,14349465,28970,25705,18.96,1,0,20071,20071,0,25459470,NA
1/03/2021,2021-03-01,28978,913,2354,14373691,28978,25711,16.96,1,0,23631,23631,0,25459470,NA
2/03/2021,2021-03-02,28986,913,2357,14413665,28986,25716,23.85,1,0,28574,28574,0,25459470,NA
3/03/2021,2021-03-03,28996,913,2363,14466588,28996,25720,20,1,0,35217,35217,0,25459470,NA
4/03/2021,2021-03-04,29007,913,2372,14515635,29007,25722,26.22,1,0,43008,43008,0,25459470,NA
5/03/2021,2021-03-05,29020,913,2380,14563270,29020,25727,25,1,0,51000,51000,0,25459470,NA
6/03/2021,2021-03-06,29030,913,2388,14600442,29030,25729,29,1,0,56073,56073,0,25459470,NA
7/03/2021,2021-03-07,29037,913,2395,14628827,29037,25729,28.78,1,0,57478,57478,0,25459470,NA
8/03/2021,2021-03-08,29046,913,2403,14663973,29046,25730,28.85,1,0,62374,62374,0,25459470,NA
9/03/2021,2021-03-09,29061,913,2416,14691576,29061,25732,36.78,1,1,69455,69455,0,25459470,NA
10/03/2021,2021-03-10,29075,913,2425,14738885,29075,25737,41.72,1,1,80747,80747,0,25459470,NA
11/03/2021,2021-03-11,29090,913,2431,14789896,29090,25746,46.04,1,0,95000,95000,0,25459470,NA
12/03/2021,2021-03-12,29102,913,2439,14834911,29102,25750,43.83,1,0,105109,105109,0,25459470,NA
13/03/2021,2021-03-13,29112,913,2446,14871900,29112,25753,47.88,0,0,121008,121008,0,25459470,NA
14/03/2021,2021-03-14,29117,913,2449,14901292,29117,25755,41.1,0,0,122791,122791,0,25459470,NA
15/03/2021,2021-03-15,29130,913,2459,14933604,29130,25758,37.17,0,0,125021,125021,0,25459470,NA
16/03/2021,2021-03-16,29137,913,2465,14967447,29137,25759,42.9,0,0,135746,135746,0,25459470,NA
17/03/2021,2021-03-17,29153,913,2479,15021707,29153,25761,47.1,1,0,157950,157950,0,25459470,NA
18/03/2021,2021-03-18,29166,913,2490,15072203,29166,25763,45.8,1,0,176057,175851,206,25459470,NA
19/03/2021,2021-03-19,29183,913,2505,15116285,29183,25765,62.86,1,0,190754,190414,340,25459470,NA
20/03/2021,2021-03-20,29192,913,2513,15152322,29192,25766,64.1,3,0,203831,203364,467,25459470,NA
21/03/2021,2021-03-21,29196,913,2513,15187732,29196,25770,59.95,2,0,206782,206315,467,25459470,NA
22/03/2021,2021-03-22,29206,913,2518,15218280,29206,25775,63.95,1,0,223592,223125,467,25459470,NA
23/03/2021,2021-03-23,29211,913,2520,15247852,29211,25778,66.31,1,0,246613,246007,606,25459470,NA
24/03/2021,2021-03-24,29220,913,2524,15295578,29220,25783,71.88,1,0,259392,258585,807,25459470,NA
25/03/2021,2021-03-25,29228,913,2526,15334583,29228,25789,70.88,1,0,275739,272085,3654,25459470,NA
26/03/2021,2021-03-26,29240,913,2534,15373401,29240,25793,74,1,0,308081,303383,4698,25459470,NA
27/03/2021,2021-03-27,29253,913,2546,15403078,29253,25794,75.2,2,0,322054,316775,5279,25459470,NA
28/03/2021,2021-03-28,29260,913,2550,15438469,29260,25797,77,2,0,327110,321755,5355,25459470,NA
29/03/2021,2021-03-29,29278,913,2562,15483555,29278,25803,78.06,2,0,339423,333725,5698,25459470,NA
30/03/2021,2021-03-30,29296,913,2577,15528444,29296,25806,82.8,2,0,357408,350692,6716,25459470,NA
31/03/2021,2021-03-31,29305,913,2579,15613220,29305,25813,76.24,1,0,379631,371478,8153,25459470,NA
1/04/2021,2021-04-01,29323,913,2597,15698886,29323,25813,87.24,1,0,419665,410396,9269,25459470,NA
2/04/2021,2021-04-02,29335,913,2607,15776966,29335,25815,86.1,1,0,446031,435722,10309,25459470,NA
3/04/2021,2021-04-03,29341,913,2600,15833044,29341,25828,77.95,2,0,450477,439992,10485,25459470,NA
4/04/2021,2021-04-04,29348,913,2605,15865399,29348,25830,80.9,3,0,455577,444965,10612,25459470,NA
5/04/2021,2021-04-05,29357,913,2613,15892476,29357,25831,83.95,3,0,456774,446035,10739,25459470,NA
6/04/2021,2021-04-06,29365,913,2611,15921057,29365,25841,79,2,0,461521,450745,10776,25459470,NA
7/04/2021,2021-04-07,29379,913,2615,15953618,29379,25851,81.8,2,0,484900,473254,11646,25459470,NA
8/04/2021,2021-04-08,29385,913,2613,15998167,29385,25859,76.1,2,0,509955,496700,13255,25459470,NA
9/04/2021,2021-04-09,29390,913,2604,16049155,29390,25873,76,2,0,1077511,1063376,14135,25459470,NA
10/04/2021,2021-04-10,29396,913,2601,16083324,29396,25882,68.82,2,0,1138866,1124027,14839,25459470,NA
11/04/2021,2021-04-11,29405,913,2607,16113569,29405,25885,64.84,1,0,1166568,1151559,15009,25459470,NA
12/04/2021,2021-04-12,29419,913,2618,16145886,29419,25888,62.12,1,0,1178302,1162347,15955,25459470,NA
13/04/2021,2021-04-13,29437,914,2633,16174398,29437,25890,63,2,0,1194031,1177285,16746,25459470,NA
14/04/2021,2021-04-14,29450,914,2629,16220191,29450,25907,59.2,2,0,1295672,1278062,17610,25459470,NA
15/04/2021,2021-04-15,29469,914,2644,16264597,29469,25911,50,2,0,1359305,1340855,18450,25459470,NA
16/04/2021,2021-04-16,29484,914,2653,16303749,29484,25917,46,2,0,1420577,1401422,19155,25459470,NA
17/04/2021,2021-04-17,29505,914,2641,16333427,29505,25950,44,2,0,1474537,1455382,19155,25459470,NA
18/04/2021,2021-04-18,29519,914,2644,16357455,29519,25961,44,3,0,1496608,1477453,19155,25459470,NA
19/04/2021,2021-04-19,29543,914,2663,16386103,29543,25966,43.9,3,0,1586252,1566208,20044,25459470,NA
20/04/2021,2021-04-20,29559,914,2666,16413981,29559,25979,47.68,3,0,1653286,1632172,21114,25459470,NA
21/04/2021,2021-04-21,29578,914,2686,16451730,29578,25978,47,2,1,1718107,1694883,23224,25459470,NA
22/04/2021,2021-04-22,29602,914,2706,16488916,29602,25982,47,1,1,1785698,1761535,24163,25459470,NA
23/04/2021,2021-04-23,29640,914,2735,16522373,29640,25991,60.8,1,1,1855601,1830640,24961,25459470,NA
24/04/2021,2021-04-24,29658,914,2750,16560521,29658,25994,67.82,1,1,1914047,1889086,24961,25459470,NA
25/04/2021,2021-04-25,29666,914,2753,16603515,29666,25999,67.74,1,1,1934087,1908317,25770,25459470,NA
26/04/2021,2021-04-26,29695,914,2763,16644144,29695,26018,72.74,1,1,1937485,1911715,25770,25459470,NA
27/04/2021,2021-04-27,29725,914,2752,16686634,29725,26059,70.9,1,1,1969337,1943376,25961,25459470,NA
28/04/2021,2021-04-28,29750,914,2764,16746096,29750,26072,75.16,2,1,2029544,2003012,26532,25459470,NA
29/04/2021,2021-04-29,29779,914,2784,16796518,29779,26081,69.28,2,1,2112285,2085180,27105,25459470,NA
30/04/2021,2021-04-30,29801,914,2797,16840781,29801,26090,72.24,2,1,2179544,2151863,27681,25459470,NA
1/05/2021,2021-05-01,29812,914,2795,16877232,29812,26103,73.4,2,1,2234844,2206550,28294,25459470,NA
2/05/2021,2021-05-02,29826,914,2794,16910573,29826,26118,63.06,2,1,2254074,2225780,28294,25459470,NA
3/05/2021,2021-05-03,29841,914,2797,16946216,29841,26130,59.02,2,1,2260615,2232310,28305,25459470,NA
4/05/2021,2021-05-04,29852,914,2803,16976949,29852,26135,60.1,1,1,2316969,2288119,28850,25459470,NA
5/05/2021,2021-05-05,29866,914,2790,17030186,29866,26162,54.24,1,1,2396314,2365887,30427,25459470,NA
6/05/2021,2021-05-06,29886,914,2793,17080821,29886,26179,46.36,1,1,2473529,2442634,30895,25459470,NA
7/05/2021,2021-05-07,29897,914,2776,17125627,29897,26207,39.42,1,1,2554531,2523039,31492,25459470,NA
8/05/2021,2021-05-08,29906,914,2774,17180714,29906,26218,38.39,1,1,2627725,2595568,32157,25459470,NA
9/05/2021,2021-05-09,29923,914,2773,17222184,29923,26236,35.33,2,1,2654338,2622181,32157,25459470,NA
10/05/2021,2021-05-10,29931,914,2766,17259848,29931,26251,35.36,2,1,2663221,2631064,32157,25459470,NA
11/05/2021,2021-05-11,29940,914,2762,17295039,29940,26264,32.22,2,1,2736107,2703268,32839,25459470,NA
12/05/2021,2021-05-12,29947,914,2763,17356514,29947,26270,31,3,1,2812486,2778981,33505,25459470,NA
13/05/2021,2021-05-13,29955,914,2760,17411746,29955,26281,26.72,3,1,2894770,2860608,34162,25459470,NA
14/05/2021,2021-05-14,29957,914,2756,17465839,29957,26287,24.3,3,1,2980644,2945788,34856,25459470,NA
15/05/2021,2021-05-15,29967,914,2761,17507840,29967,26292,23.68,3,1,3056797,3021326,35471,25459470,NA
16/05/2021,2021-05-16,29975,914,2765,17542376,29975,26296,23.25,3,1,3089184,3053703,35481,25459470,NA
17/05/2021,2021-05-17,29978,914,2767,17581041,29978,26297,23.1,3,1,3100137,3064634,35503,25459470,NA
18/05/2021,2021-05-18,29988,914,2765,17620395,29988,26309,25.07,3,1,3183324,2787405,395919,25459470,NA
19/05/2021,2021-05-19,29991,914,2762,17679009,29991,26315,21.95,3,1,3278854,2881983,396871,25459470,NA
20/05/2021,2021-05-20,29997,914,2760,17734254,29997,26323,21.95,1,1,3371728,2973944,397784,25459470,NA
21/05/2021,2021-05-21,30000,914,2756,17784447,30000,26330,20.53,1,1,3472874,3073979,398895,25459470,NA
22/05/2021,2021-05-22,30008,914,2758,17823921,30008,26336,24,1,1,3563495,3163662,399833,25459470,NA
23/05/2021,2021-05-23,30011,914,2751,17857120,30011,26346,18,1,1,3600964,3187751,413213,25459470,NA
24/05/2021,2021-05-24,30021,914,2750,17891090,30021,26357,19,1,1,3614053,3200813,413240,25459470,NA
25/05/2021,2021-05-25,30030,914,2756,17926654,30030,26360,17,1,1,3690622,3214024,476598,25459470,NA
26/05/2021,2021-05-26,30048,914,2770,17988148,30048,26364,20,1,1,3795280,3316557,478723,25459470,NA
27/05/2021,2021-05-27,30063,914,2778,18069196,30063,26371,18,2,2,3906668,3425792,480876,25459470,NA
28/05/2021,2021-05-28,30073,914,2785,18164843,30073,26374,19,2,2,4031538,3550283,481255,25459470,NA
29/05/2021,2021-05-29,30083,914,2792,18252067,30083,26377,17,1,1,4153149,3669931,483218,25459470,NA
30/05/2021,2021-05-30,30098,914,2802,18323428,30098,26382,19,1,1,4211101,3727530,483571,25459470,NA
31/05/2021,2021-05-31,30106,914,2810,18404719,30106,26382,21,1,1,4243600,3760029,483571,25459470,NA
1/06/2021,2021-06-01,30118,914,2819,18469982,30118,26385,20,1,1,4362739,3827726,535013,25459470,NA
2/06/2021,2021-06-02,30130,914,2823,18566365,30130,26393,21,1,1,4501444,3965305,536139,25459470,NA
3/06/2021,2021-06-03,30137,914,2827,18661886,30137,26396,20,1,1,4642703,4101747,540956,25459470,NA
4/06/2021,2021-06-04,30150,914,2835,18751395,30150,26401,19,0,0,4786362,4242848,543514,25459470,NA
5/06/2021,2021-06-05,30158,914,2843,18820175,30158,26401,17,0,0,4927607,4381854,545753,25459470,NA
6/06/2021,2021-06-06,30175,914,2856,18873519,30175,26405,16,0,0,5016352,4470599,545753,25459470,NA
7/06/2021,2021-06-07,30195,914,2869,18961812,30195,26412,17,0,0,5076413,4446234,630179,25459470,NA
8/06/2021,2021-06-08,30204,914,2870,19017546,30204,26420,18,0,0,5203977,4568861,635116,25459470,NA
9/06/2021,2021-06-09,30211,914,2865,19090830,30211,26432,14,0,0,5344862,4706947,637915,25459470,NA
10/06/2021,2021-06-10,30226,914,2870,19157609,30226,26442,16.9,0,0,5487670,4849313,638357,25459470,NA
11/06/2021,2021-06-11,30229,914,2863,19212774,30229,26452,15.9,0,0,5641008,4999487,641521,25459470,NA
12/06/2021,2021-06-12,30237,914,2862,19261758,30237,26461,14.78,0,0,5773924,5129371,644553,25459470,NA
13/06/2021,2021-06-13,30248,914,2866,19311531,30248,26468,15.75,0,0,5834746,5190193,644553,25459470,NA
14/06/2021,2021-06-14,30262,914,2869,19354043,30262,26479,23.78,1,0,5867299,5222746,644553,25459470,NA
15/06/2021,2021-06-15,30274,914,2866,19394794,30274,26494,25.93,1,0,5931245,5157472,773773,25459470,NA
16/06/2021,2021-06-16,30291,914,2864,19442231,30291,26513,27.05,1,0,6083320,5306330,776990,25459470,NA
17/06/2021,2021-06-17,30304,914,2869,19512699,30304,26521,35.11,1,0,6219330,5438933,780397,25459470,NA
18/06/2021,2021-06-18,30313,914,2875,19588343,30313,26524,39.11,1,0,6360666,5573186,787480,25459470,NA
19/06/2021,2021-06-19,30323,914,2878,19661340,30323,26531,36.17,1,0,6491476,5703115,788361,25459470,NA
20/06/2021,2021-06-20,30333,914,2882,19717548,30333,26537,36.32,1,0,6556029,5767668,788361,25459470,NA
21/06/2021,2021-06-21,30356,914,2898,19779231,30356,26544,40.38,1,0,6590741,5508572,1082169,25459470,NA
22/06/2021,2021-06-22,30373,914,2909,19839066,30373,26550,42,2,0,6719384,5632040,1087344,25459470,NA
23/06/2021,2021-06-23,30393,914,2927,19934238,30393,26552,45,1,0,6860276,5772932,1087344,25459470,NA
24/06/2021,2021-06-24,30416,914,2948,20029252,30416,26554,50,0,0,6999198,5909955,1089243,25459470,NA
25/06/2021,2021-06-25,30438,914,2962,20121167,30438,26562,52,1,0,7137632,6047197,1090435,25459470,NA
26/06/2021,2021-06-26,30457,914,2976,20216208,30457,26567,52,1,0,7257605,6167170,1090435,25459470,NA
27/06/2021,2021-06-27,30502,914,3010,20303632,30502,26578,56,1,0,7326320,6235885,1090435,25459470,NA
28/06/2021,2021-06-28,30529,914,3039,20407430,30529,26576,58,2,0,7374666,5926416,1448250,25459470,NA
29/06/2021,2021-06-29,30562,914,3067,20534375,30562,26581,59,1,0,7500700,6026192,1474508,25459470,NA
30/06/2021,2021-06-30,30611,914,3090,20684917,30611,26607,62,1,0,7645585,6162846,1482739,25459470,NA
1/07/2021,2021-07-01,30643,914,3114,20840689,30643,26615,67,3,0,7806975,6319003,1487972,25459470,NA
2/07/2021,2021-07-02,30685,914,3155,21003473,30685,26616,73,4,0,7970153,6201581,1726273,25459470,NA
3/07/2021,2021-07-03,30734,914,3202,21136331,30734,26618,66,6,0,8121649,6274405,1808266,25459470,NA
4/07/2021,2021-07-04,30757,914,3209,21241364,30757,26634,75,7,0,8201367,6319911,1855746,25459470,NA
5/07/2021,2021-07-05,30803,914,3251,21358422,30803,26638,81,7,0,8255473,6348365,1877621,25459470,NA
6/07/2021,2021-07-06,30832,914,3279,21452046,30832,26639,83,9,2,8402191,6348365,1877621,25459470,NA
